date,fund,profile,gross_return,turnover,transaction_cost,net_return,target_crypto_budget,target_equity_budget
2021-02-09,balanced_raw_adaptive,balanced,-0.0051508282017277314,0,0,-0.0051508282017277314,0.078742514970059796,0.9212574850299402
2021-02-10,balanced_raw_adaptive,balanced,-0.0043922583685339417,0,0,-0.0043922583685339417,0.078742514970059796,0.9212574850299402
2021-02-11,balanced_raw_adaptive,balanced,0.0042103152680106823,0,0,0.0042103152680106823,0.078742514970059796,0.9212574850299402
2021-02-12,balanced_raw_adaptive,balanced,0.0093145906133210044,0,0,0.0093145906133210044,0.078742514970059796,0.9212574850299402
2021-02-16,balanced_raw_adaptive,balanced,-0.010359530951497012,0,0,-0.010359530951497012,0.078742514970059796,0.9212574850299402
2021-02-17,balanced_raw_adaptive,balanced,0.0079491637316857558,0,0,0.0079491637316857558,0.078742514970059796,0.9212574850299402
2021-02-18,balanced_raw_adaptive,balanced,-0.0075967058160542689,0,0,-0.0075967058160542689,0.078742514970059796,0.9212574850299402
2021-02-19,balanced_raw_adaptive,balanced,0.000766434238630983,0,0,0.000766434238630983,0.078742514970059796,0.9212574850299402
2021-02-22,balanced_raw_adaptive,balanced,-0.01192871756889134,0,0,-0.01192871756889134,0.078742514970059796,0.9212574850299402
2021-02-23,balanced_raw_adaptive,balanced,-0.02843546029698174,0,0,-0.02843546029698174,0.078742514970059796,0.9212574850299402
2021-02-24,balanced_raw_adaptive,balanced,0.0037194475271962865,0,0,0.0037194475271962865,0.078742514970059796,0.9212574850299402
2021-02-25,balanced_raw_adaptive,balanced,-0.015269734879801586,0,0,-0.015269734879801586,0.078742514970059796,0.9212574850299402
2021-02-26,balanced_raw_adaptive,balanced,-0.016874977219425467,0,0,-0.016874977219425467,0.078742514970059796,0.9212574850299402
2021-03-01,balanced_raw_adaptive,balanced,0.01377304134335469,0.087294481627217688,8.729448162721769e-05,0.013685746861727473,0.085635359116022006,0.91436464088397795
2021-03-02,balanced_raw_adaptive,balanced,0.0045769307410314904,0,0,0.0045769307410314904,0.085635359116022006,0.91436464088397795
2021-03-03,balanced_raw_adaptive,balanced,-0.0071372820583899196,0,0,-0.0071372820583899196,0.085635359116022006,0.91436464088397795
2021-03-04,balanced_raw_adaptive,balanced,-0.0067535611641905977,0,0,-0.0067535611641905977,0.085635359116022006,0.91436464088397795
2021-03-05,balanced_raw_adaptive,balanced,0.0098988485903897007,0,0,0.0098988485903897007,0.085635359116022006,0.91436464088397795
2021-03-08,balanced_raw_adaptive,balanced,-0.0012948946662005396,0,0,-0.0012948946662005396,0.085635359116022006,0.91436464088397795
2021-03-09,balanced_raw_adaptive,balanced,0.0099165507040832705,0,0,0.0099165507040832705,0.085635359116022006,0.91436464088397795
2021-03-10,balanced_raw_adaptive,balanced,0.0030929427019449935,0,0,0.0030929427019449935,0.085635359116022006,0.91436464088397795
2021-03-11,balanced_raw_adaptive,balanced,0.0020299601803058002,0,0,0.0020299601803058002,0.085635359116022006,0.91436464088397795
2021-03-12,balanced_raw_adaptive,balanced,0.0021914244703558753,0,0,0.0021914244703558753,0.085635359116022006,0.91436464088397795
2021-03-15,balanced_raw_adaptive,balanced,0.011898030853534436,0,0,0.011898030853534436,0.085635359116022006,0.91436464088397795
2021-03-16,balanced_raw_adaptive,balanced,0.0092863943484798386,0,0,0.0092863943484798386,0.085635359116022006,0.91436464088397795
2021-03-17,balanced_raw_adaptive,balanced,0.0029242027178161345,0,0,0.0029242027178161345,0.085635359116022006,0.91436464088397795
2021-03-18,balanced_raw_adaptive,balanced,-0.0065415809782660515,0,0,-0.0065415809782660515,0.085635359116022006,0.91436464088397795
2021-03-19,balanced_raw_adaptive,balanced,0.004177440220606443,0,0,0.004177440220606443,0.085635359116022006,0.91436464088397795
2021-03-22,balanced_raw_adaptive,balanced,-0.00030908193115774835,0,0,-0.00030908193115774835,0.085635359116022006,0.91436464088397795
2021-03-23,balanced_raw_adaptive,balanced,-0.00353857480057021,0,0,-0.00353857480057021,0.085635359116022006,0.91436464088397795
2021-03-24,balanced_raw_adaptive,balanced,-0.0086988835733344382,0,0,-0.0086988835733344382,0.085635359116022006,0.91436464088397795
2021-03-25,balanced_raw_adaptive,balanced,-0.00036348329803745691,0,0,-0.00036348329803745691,0.085635359116022006,0.91436464088397795
2021-03-26,balanced_raw_adaptive,balanced,0.024880958264945005,0,0,0.024880958264945005,0.085635359116022006,0.91436464088397795
2021-03-29,balanced_raw_adaptive,balanced,0.013394437588027981,0,0,0.013394437588027981,0.085635359116022006,0.91436464088397795
2021-03-30,balanced_raw_adaptive,balanced,-0.0094873572478133515,0,0,-0.0094873572478133515,0.085635359116022006,0.91436464088397795
2021-03-31,balanced_raw_adaptive,balanced,0.0094413602140765891,0,0,0.0094413602140765891,0.085635359116022006,0.91436464088397795
2021-04-01,balanced_raw_adaptive,balanced,0.0094187611985933912,0.51435599350144035,0.00051435599350144038,0.008904405205091951,0.13468354430379739,0.86531645569620264
2021-04-05,balanced_raw_adaptive,balanced,0.017630285380883869,0,0,0.017630285380883869,0.13468354430379739,0.86531645569620264
2021-04-06,balanced_raw_adaptive,balanced,0.0019145433611294925,0,0,0.0019145433611294925,0.13468354430379739,0.86531645569620264
2021-04-07,balanced_raw_adaptive,balanced,-0.008691016000534825,0,0,-0.008691016000534825,0.13468354430379739,0.86531645569620264
2021-04-08,balanced_raw_adaptive,balanced,0.0077196793357340882,0,0,0.0077196793357340882,0.13468354430379739,0.86531645569620264
2021-04-09,balanced_raw_adaptive,balanced,-0.00097972418569141988,0,0,-0.00097972418569141988,0.13468354430379739,0.86531645569620264
2021-04-12,balanced_raw_adaptive,balanced,0.0010350814924794667,0,0,0.0010350814924794667,0.13468354430379739,0.86531645569620264
2021-04-13,balanced_raw_adaptive,balanced,0.01436153024486133,0,0,0.01436153024486133,0.13468354430379739,0.86531645569620264
2021-04-14,balanced_raw_adaptive,balanced,0.00022779422398439355,0,0,0.00022779422398439355,0.13468354430379739,0.86531645569620264
2021-04-15,balanced_raw_adaptive,balanced,0.020061747750919713,0,0,0.020061747750919713,0.13468354430379739,0.86531645569620264
2021-04-16,balanced_raw_adaptive,balanced,0.010737464460367564,0,0,0.010737464460367564,0.13468354430379739,0.86531645569620264
2021-04-19,balanced_raw_adaptive,balanced,-0.012674837396894668,0,0,-0.012674837396894668,0.13468354430379739,0.86531645569620264
2021-04-20,balanced_raw_adaptive,balanced,0.0067868686974593313,0,0,0.0067868686974593313,0.13468354430379739,0.86531645569620264
2021-04-21,balanced_raw_adaptive,balanced,-0.0027483912615638168,0,0,-0.0027483912615638168,0.13468354430379739,0.86531645569620264
2021-04-22,balanced_raw_adaptive,balanced,-0.0044943163850166123,0,0,-0.0044943163850166123,0.13468354430379739,0.86531645569620264
2021-04-23,balanced_raw_adaptive,balanced,-0.0012705123492424098,0,0,-0.0012705123492424098,0.13468354430379739,0.86531645569620264
2021-04-26,balanced_raw_adaptive,balanced,0.014367785350202812,0,0,0.014367785350202812,0.13468354430379739,0.86531645569620264
2021-04-27,balanced_raw_adaptive,balanced,0.0029190137346533098,0,0,0.0029190137346533098,0.13468354430379739,0.86531645569620264
2021-04-28,balanced_raw_adaptive,balanced,0.0011997121415760585,0,0,0.0011997121415760585,0.13468354430379739,0.86531645569620264
2021-04-29,balanced_raw_adaptive,balanced,0.0084740639545592585,0,0,0.0084740639545592585,0.13468354430379739,0.86531645569620264
2021-04-30,balanced_raw_adaptive,balanced,0.0087674506750412586,0,0,0.0087674506750412586,0.13468354430379739,0.86531645569620264
2021-05-03,balanced_raw_adaptive,balanced,0.016531504752546982,0.21638503386198354,0.00021638503386198354,0.016315119718685,0.14776470588235291,0.85223529411764709
2021-05-04,balanced_raw_adaptive,balanced,-0.004360992486536,0,0,-0.004360992486536,0.14776470588235291,0.85223529411764709
2021-05-05,balanced_raw_adaptive,balanced,0.031537273407533872,0,0,0.031537273407533872,0.14776470588235291,0.85223529411764709
2021-05-06,balanced_raw_adaptive,balanced,0.03437937936830926,0,0,0.03437937936830926,0.14776470588235291,0.85223529411764709
2021-05-07,balanced_raw_adaptive,balanced,-0.007653757571452517,0,0,-0.007653757571452517,0.14776470588235291,0.85223529411764709
2021-05-10,balanced_raw_adaptive,balanced,-0.0076866771761191091,0,0,-0.0076866771761191091,0.14776470588235291,0.85223529411764709
2021-05-11,balanced_raw_adaptive,balanced,0.023052813217187315,0,0,0.023052813217187315,0.14776470588235291,0.85223529411764709
2021-05-12,balanced_raw_adaptive,balanced,-0.055729458078102256,0,0,-0.055729458078102256,0.14776470588235291,0.85223529411764709
2021-05-13,balanced_raw_adaptive,balanced,0.020373107781984291,0,0,0.020373107781984291,0.14776470588235291,0.85223529411764709
2021-05-14,balanced_raw_adaptive,balanced,0.016940691811216234,0,0,0.016940691811216234,0.14776470588235291,0.85223529411764709
2021-05-17,balanced_raw_adaptive,balanced,-0.012874486210053432,0,0,-0.012874486210053432,0.14776470588235291,0.85223529411764709
2021-05-18,balanced_raw_adaptive,balanced,0.0030750222164723931,0,0,0.0030750222164723931,0.14776470588235291,0.85223529411764709
2021-05-19,balanced_raw_adaptive,balanced,-0.05450733860269566,0,0,-0.05450733860269566,0.14776470588235291,0.85223529411764709
2021-05-20,balanced_raw_adaptive,balanced,0.028874117239294374,0,0,0.028874117239294374,0.14776470588235291,0.85223529411764709
2021-05-21,balanced_raw_adaptive,balanced,-0.02138191101567246,0,0,-0.02138191101567246,0.14776470588235291,0.85223529411764709
2021-05-24,balanced_raw_adaptive,balanced,0.034094221218993415,0,0,0.034094221218993415,0.14776470588235291,0.85223529411764709
2021-05-25,balanced_raw_adaptive,balanced,0.00027112272287040193,0,0,0.00027112272287040193,0.14776470588235291,0.85223529411764709
2021-05-26,balanced_raw_adaptive,balanced,0.012306865782040322,0,0,0.012306865782040322,0.14776470588235291,0.85223529411764709
2021-05-27,balanced_raw_adaptive,balanced,-0.0078230960041218,0,0,-0.0078230960041218,0.14776470588235291,0.85223529411764709
2021-05-28,balanced_raw_adaptive,balanced,-0.014261434345477617,0,0,-0.014261434345477617,0.14776470588235291,0.85223529411764709
2021-06-01,balanced_raw_adaptive,balanced,-0.0031152938338268447,0.26215255356372558,0.0002621525535637256,-0.0033774463873905702,0.059933774834437098,0.94006622516556293
2021-06-02,balanced_raw_adaptive,balanced,0.0041230155243534364,0,0,0.0041230155243534364,0.059933774834437098,0.94006622516556293
2021-06-03,balanced_raw_adaptive,balanced,0.006611258378530464,0,0,0.006611258378530464,0.059933774834437098,0.94006622516556293
2021-06-04,balanced_raw_adaptive,balanced,-0.00099700495859806042,0,0,-0.00099700495859806042,0.059933774834437098,0.94006622516556293
2021-06-07,balanced_raw_adaptive,balanced,-0.0037995920110666642,0,0,-0.0037995920110666642,0.059933774834437098,0.94006622516556293
2021-06-08,balanced_raw_adaptive,balanced,-0.0047812719626911153,0,0,-0.0047812719626911153,0.059933774834437098,0.94006622516556293
2021-06-09,balanced_raw_adaptive,balanced,0.0052144266032067114,0,0,0.0052144266032067114,0.059933774834437098,0.94006622516556293
2021-06-10,balanced_raw_adaptive,balanced,0.0018101115305509616,0,0,0.0018101115305509616,0.059933774834437098,0.94006622516556293
2021-06-11,balanced_raw_adaptive,balanced,-0.00051424802499468159,0,0,-0.00051424802499468159,0.059933774834437098,0.94006622516556293
2021-06-14,balanced_raw_adaptive,balanced,0.0015388740282624041,0,0,0.0015388740282624041,0.059933774834437098,0.94006622516556293
2021-06-15,balanced_raw_adaptive,balanced,-0.00060950805244187661,0,0,-0.00060950805244187661,0.059933774834437098,0.94006622516556293
2021-06-16,balanced_raw_adaptive,balanced,-0.015260660660288717,0,0,-0.015260660660288717,0.059933774834437098,0.94006622516556293
2021-06-17,balanced_raw_adaptive,balanced,0.0023215326762530313,0,0,0.0023215326762530313,0.059933774834437098,0.94006622516556293
2021-06-18,balanced_raw_adaptive,balanced,-0.015523034301382506,0,0,-0.015523034301382506,0.059933774834437098,0.94006622516556293
2021-06-21,balanced_raw_adaptive,balanced,0.0043152285326139538,0,0,0.0043152285326139538,0.059933774834437098,0.94006622516556293
2021-06-22,balanced_raw_adaptive,balanced,-0.0021833009263084865,0,0,-0.0021833009263084865,0.059933774834437098,0.94006622516556293
2021-06-23,balanced_raw_adaptive,balanced,-0.0032706963209824767,0,0,-0.0032706963209824767,0.059933774834437098,0.94006622516556293
2021-06-24,balanced_raw_adaptive,balanced,0.0040971214449773523,0,0,0.0040971214449773523,0.059933774834437098,0.94006622516556293
2021-06-25,balanced_raw_adaptive,balanced,0.013770625603980555,0,0,0.013770625603980555,0.059933774834437098,0.94006622516556293
2021-06-28,balanced_raw_adaptive,balanced,0.001013307782671499,0,0,0.001013307782671499,0.059933774834437098,0.94006622516556293
2021-06-29,balanced_raw_adaptive,balanced,-0.0019995925479135077,0,0,-0.0019995925479135077,0.059933774834437098,0.94006622516556293
2021-06-30,balanced_raw_adaptive,balanced,0.0065544616450041691,0,0,0.0065544616450041691,0.059933774834437098,0.94006622516556293
2021-07-01,balanced_raw_adaptive,balanced,0.0027392410228325691,0.3126394376873568,0.00031263943768735682,0.0024266015851452123,0.050000000000000003,0.94999999999999996
2021-07-02,balanced_raw_adaptive,balanced,0.0051125177857350166,0,0,0.0051125177857350166,0.050000000000000003,0.94999999999999996
2021-07-06,balanced_raw_adaptive,balanced,-0.00034063492249934322,0,0,-0.00034063492249934322,0.050000000000000003,0.94999999999999996
2021-07-07,balanced_raw_adaptive,balanced,0.002135209000130053,0,0,0.002135209000130053,0.050000000000000003,0.94999999999999996
2021-07-08,balanced_raw_adaptive,balanced,-0.0081082953635643364,0,0,-0.0081082953635643364,0.050000000000000003,0.94999999999999996
2021-07-09,balanced_raw_adaptive,balanced,0.0083200444630815162,0,0,0.0083200444630815162,0.050000000000000003,0.94999999999999996
2021-07-12,balanced_raw_adaptive,balanced,0.0017367338266231381,0,0,0.0017367338266231381,0.050000000000000003,0.94999999999999996
2021-07-13,balanced_raw_adaptive,balanced,-0.0036335421560634174,0,0,-0.0036335421560634174,0.050000000000000003,0.94999999999999996
2021-07-14,balanced_raw_adaptive,balanced,0.0037333110555900699,0,0,0.0037333110555900699,0.050000000000000003,0.94999999999999996
2021-07-15,balanced_raw_adaptive,balanced,0.0025605020247995978,0,0,0.0025605020247995978,0.050000000000000003,0.94999999999999996
2021-07-16,balanced_raw_adaptive,balanced,-0.00043741367910410839,0,0,-0.00043741367910410839,0.050000000000000003,0.94999999999999996
2021-07-19,balanced_raw_adaptive,balanced,-0.012165357428282442,0,0,-0.012165357428282442,0.050000000000000003,0.94999999999999996
2021-07-20,balanced_raw_adaptive,balanced,0.0037712829179787615,0,0,0.0037712829179787615,0.050000000000000003,0.94999999999999996
2021-07-21,balanced_raw_adaptive,balanced,0.00019659929671364182,0,0,0.00019659929671364182,0.050000000000000003,0.94999999999999996
2021-07-22,balanced_raw_adaptive,balanced,0.0033247217745233544,0,0,0.0033247217745233544,0.050000000000000003,0.94999999999999996
2021-07-23,balanced_raw_adaptive,balanced,0.012625207179064646,0,0,0.012625207179064646,0.050000000000000003,0.94999999999999996
2021-07-26,balanced_raw_adaptive,balanced,0.0013227399066775088,0,0,0.0013227399066775088,0.050000000000000003,0.94999999999999996
2021-07-27,balanced_raw_adaptive,balanced,0.0029404230193220775,0,0,0.0029404230193220775,0.050000000000000003,0.94999999999999996
2021-07-28,balanced_raw_adaptive,balanced,0.00023682480022056316,0,0,0.00023682480022056316,0.050000000000000003,0.94999999999999996
2021-07-29,balanced_raw_adaptive,balanced,0.0032364050672990469,0,0,0.0032364050672990469,0.050000000000000003,0.94999999999999996
2021-07-30,balanced_raw_adaptive,balanced,-0.0015490165322917674,0,0,-0.0015490165322917674,0.050000000000000003,0.94999999999999996
2021-08-02,balanced_raw_adaptive,balanced,0.0014928072456302322,0.10788289816265675,0.00010788289816265675,0.0013849243474675754,0.10988372093023251,0.89011627906976754
2021-08-03,balanced_raw_adaptive,balanced,0.0037146944511761088,0,0,0.0037146944511761088,0.10988372093023251,0.89011627906976754
2021-08-04,balanced_raw_adaptive,balanced,0.00034908138058248312,0,0,0.00034908138058248312,0.10988372093023251,0.89011627906976754
2021-08-05,balanced_raw_adaptive,balanced,0.0059234928055968252,0,0,0.0059234928055968252,0.10988372093023251,0.89011627906976754
2021-08-06,balanced_raw_adaptive,balanced,2.0631604588476355e-06,0,0,2.0631604588476355e-06,0.10988372093023251,0.89011627906976754
2021-08-09,balanced_raw_adaptive,balanced,0.0073188190101967712,0,0,0.0073188190101967712,0.10988372093023251,0.89011627906976754
2021-08-10,balanced_raw_adaptive,balanced,0.0074727935320996622,0,0,0.0074727935320996622,0.10988372093023251,0.89011627906976754
2021-08-11,balanced_raw_adaptive,balanced,0.012539268963190516,0,0,0.012539268963190516,0.10988372093023251,0.89011627906976754
2021-08-12,balanced_raw_adaptive,balanced,0.00077858925945980693,0,0,0.00077858925945980693,0.10988372093023251,0.89011627906976754
2021-08-13,balanced_raw_adaptive,balanced,0.016129815035850262,0,0,0.016129815035850262,0.10988372093023251,0.89011627906976754
2021-08-16,balanced_raw_adaptive,balanced,0.0012857246925877064,0,0,0.0012857246925877064,0.10988372093023251,0.89011627906976754
2021-08-17,balanced_raw_adaptive,balanced,-0.0069752252660656077,0,0,-0.0069752252660656077,0.10988372093023251,0.89011627906976754
2021-08-18,balanced_raw_adaptive,balanced,-0.0054919639606128192,0,0,-0.0054919639606128192,0.10988372093023251,0.89011627906976754
2021-08-19,balanced_raw_adaptive,balanced,0.0089949509776556542,0,0,0.0089949509776556542,0.10988372093023251,0.89011627906976754
2021-08-20,balanced_raw_adaptive,balanced,0.011214942442773318,0,0,0.011214942442773318,0.10988372093023251,0.89011627906976754
2021-08-23,balanced_raw_adaptive,balanced,0.0026428436145264386,0,0,0.0026428436145264386,0.10988372093023251,0.89011627906976754
2021-08-24,balanced_raw_adaptive,balanced,-0.012944438117413803,0,0,-0.012944438117413803,0.10988372093023251,0.89011627906976754
2021-08-25,balanced_raw_adaptive,balanced,0.00059264990180344463,0,0,0.00059264990180344463,0.10988372093023251,0.89011627906976754
2021-08-26,balanced_raw_adaptive,balanced,-0.011534616940066147,0,0,-0.011534616940066147,0.10988372093023251,0.89011627906976754
2021-08-27,balanced_raw_adaptive,balanced,0.013106153993003664,0,0,0.013106153993003664,0.10988372093023251,0.89011627906976754
2021-08-30,balanced_raw_adaptive,balanced,0.00015864587404298714,0,0,0.00015864587404298714,0.10988372093023251,0.89011627906976754
2021-08-31,balanced_raw_adaptive,balanced,0.0053399798609167345,0,0,0.0053399798609167345,0.10988372093023251,0.89011627906976754
2021-09-01,balanced_raw_adaptive,balanced,0.013740008917076696,0.036575252330733547,3.6575252330733546e-05,0.013703433664745962,0.17563868613138681,0.82436131386861322
2021-09-02,balanced_raw_adaptive,balanced,0.0081715509003748264,0,0,0.0081715509003748264,0.17563868613138681,0.82436131386861322
2021-09-03,balanced_raw_adaptive,balanced,0.0063711433858804414,0,0,0.0063711433858804414,0.17563868613138681,0.82436131386861322
2021-09-07,balanced_raw_adaptive,balanced,-0.037888546071311868,0,0,-0.037888546071311868,0.17563868613138681,0.82436131386861322
2021-09-08,balanced_raw_adaptive,balanced,0.0044580143274513097,0,0,0.0044580143274513097,0.17563868613138681,0.82436131386861322
2021-09-09,balanced_raw_adaptive,balanced,-0.0050420566750658058,0,0,-0.0050420566750658058,0.17563868613138681,0.82436131386861322
2021-09-10,balanced_raw_adaptive,balanced,-0.0072181870439434756,0,0,-0.0072181870439434756,0.17563868613138681,0.82436131386861322
2021-09-13,balanced_raw_adaptive,balanced,-0.0082823342348667395,0,0,-0.0082823342348667395,0.17563868613138681,0.82436131386861322
2021-09-14,balanced_raw_adaptive,balanced,0.0031132838080527286,0,0,0.0031132838080527286,0.17563868613138681,0.82436131386861322
2021-09-15,balanced_raw_adaptive,balanced,0.0060958833196906523,0,0,0.0060958833196906523,0.17563868613138681,0.82436131386861322
2021-09-16,balanced_raw_adaptive,balanced,-0.0079609186533133054,0,0,-0.0079609186533133054,0.17563868613138681,0.82436131386861322
2021-09-17,balanced_raw_adaptive,balanced,-0.016405979270265041,0,0,-0.016405979270265041,0.17563868613138681,0.82436131386861322
2021-09-20,balanced_raw_adaptive,balanced,-0.025153945772047374,0,0,-0.025153945772047374,0.17563868613138681,0.82436131386861322
2021-09-21,balanced_raw_adaptive,balanced,-0.010196639927047222,0,0,-0.010196639927047222,0.17563868613138681,0.82436131386861322
2021-09-22,balanced_raw_adaptive,balanced,0.016093050253383791,0,0,0.016093050253383791,0.17563868613138681,0.82436131386861322
2021-09-23,balanced_raw_adaptive,balanced,0.0060869083240954608,0,0,0.0060869083240954608,0.17563868613138681,0.82436131386861322
2021-09-24,balanced_raw_adaptive,balanced,-0.016128645068186627,0,0,-0.016128645068186627,0.17563868613138681,0.82436131386861322
2021-09-27,balanced_raw_adaptive,balanced,-0.010390432921472917,0,0,-0.010390432921472917,0.17563868613138681,0.82436131386861322
2021-09-28,balanced_raw_adaptive,balanced,-0.011986528254246622,0,0,-0.011986528254246622,0.17563868613138681,0.82436131386861322
2021-09-29,balanced_raw_adaptive,balanced,0.011934024131540906,0,0,0.011934024131540906,0.17563868613138681,0.82436131386861322
2021-09-30,balanced_raw_adaptive,balanced,-0.00091899949293993354,0,0,-0.00091899949293993354,0.17563868613138681,0.82436131386861322
2021-10-01,balanced_raw_adaptive,balanced,0.013964954843023836,0.32435581315707795,0.00032435581315707793,0.013640599029866758,0.1052768166089965,0.89472318339100354
2021-10-04,balanced_raw_adaptive,balanced,-0.0026514775404711576,0,0,-0.0026514775404711576,0.1052768166089965,0.89472318339100354
2021-10-05,balanced_raw_adaptive,balanced,0.010379289079783922,0,0,0.010379289079783922,0.1052768166089965,0.89472318339100354
2021-10-06,balanced_raw_adaptive,balanced,0.0034634831830158003,0,0,0.0034634831830158003,0.1052768166089965,0.89472318339100354
2021-10-07,balanced_raw_adaptive,balanced,0.0069114652101120166,0,0,0.0069114652101120166,0.1052768166089965,0.89472318339100354
2021-10-08,balanced_raw_adaptive,balanced,-0.0030145913312065323,0,0,-0.0030145913312065323,0.1052768166089965,0.89472318339100354
2021-10-11,balanced_raw_adaptive,balanced,-0.0047647366685419548,0,0,-0.0047647366685419548,0.1052768166089965,0.89472318339100354
2021-10-12,balanced_raw_adaptive,balanced,-0.0010184703390443903,0,0,-0.0010184703390443903,0.1052768166089965,0.89472318339100354
2021-10-13,balanced_raw_adaptive,balanced,0.0066842696764782177,0,0,0.0066842696764782177,0.1052768166089965,0.89472318339100354
2021-10-14,balanced_raw_adaptive,balanced,0.0080723818867031311,0,0,0.0080723818867031311,0.1052768166089965,0.89472318339100354
2021-10-15,balanced_raw_adaptive,balanced,0.0065398671053928511,0,0,0.0065398671053928511,0.1052768166089965,0.89472318339100354
2021-10-18,balanced_raw_adaptive,balanced,-0.0036477092153676355,0,0,-0.0036477092153676355,0.1052768166089965,0.89472318339100354
2021-10-19,balanced_raw_adaptive,balanced,0.0081779762306111552,0,0,0.0081779762306111552,0.1052768166089965,0.89472318339100354
2021-10-20,balanced_raw_adaptive,balanced,0.014937702366034701,0,0,0.014937702366034701,0.1052768166089965,0.89472318339100354
2021-10-21,balanced_raw_adaptive,balanced,0.0015145384693983999,0,0,0.0015145384693983999,0.1052768166089965,0.89472318339100354
2021-10-22,balanced_raw_adaptive,balanced,0.00054356385242478565,0,0,0.00054356385242478565,0.1052768166089965,0.89472318339100354
2021-10-25,balanced_raw_adaptive,balanced,0.0076856361480790369,0,0,0.0076856361480790369,0.1052768166089965,0.89472318339100354
2021-10-26,balanced_raw_adaptive,balanced,0.0036124044075836509,0,0,0.0036124044075836509,0.1052768166089965,0.89472318339100354
2021-10-27,balanced_raw_adaptive,balanced,-0.016986673047452383,0,0,-0.016986673047452383,0.1052768166089965,0.89472318339100354
2021-10-28,balanced_raw_adaptive,balanced,0.015005674859873331,0,0,0.015005674859873331,0.1052768166089965,0.89472318339100354
2021-10-29,balanced_raw_adaptive,balanced,-0.0021721193521930804,0,0,-0.0021721193521930804,0.1052768166089965,0.89472318339100354
2021-11-01,balanced_raw_adaptive,balanced,0.00054718738278264508,0.29225075147671498,0.00029225075147671498,0.0002549366313059301,0.10881383855024709,0.89118616144975293
2021-11-02,balanced_raw_adaptive,balanced,0.0075366150764216659,0,0,0.0075366150764216659,0.10881383855024709,0.89118616144975293
