date,profile,rolling_tail_risk,risk_score,raw_crypto_budget,raw_equity_budget,previous_applied_crypto_budget,applied_crypto_budget,applied_equity_budget,budget_change,no_adjustment_triggered,monthly_limit_triggered,applied_budget_available
2020-07-31,growth,0.036325914903122,0.6578947368421052,0.2986842105263158,0.7013157894736842,0.297752808988764,0.297752808988764,0.702247191011236,0.0,True,False,True
2020-08-31,conservative,0.0535725067702319,29.50819672131147,0.0704918032786885,0.9295081967213116,0.098876404494382,0.0704918032786885,0.9295081967213115,-0.0283846012156935,False,False,True
2020-08-31,balanced,0.0535725067702319,29.50819672131147,0.1557377049180328,0.8442622950819672,0.198314606741573,0.1557377049180328,0.8442622950819672,-0.04257690182354021,False,False,True
2020-08-31,growth,0.0535725067702319,29.50819672131147,0.240983606557377,0.759016393442623,0.297752808988764,0.247752808988764,0.752247191011236,-0.04999999999999999,False,True,True
2020-09-30,conservative,0.0740437214573282,69.01408450704226,0.0309859154929577,0.9690140845070424,0.0704918032786885,0.0309859154929577,0.9690140845070423,-0.03950588778573079,False,False,True
2020-09-30,balanced,0.0740437214573282,69.01408450704226,0.0964788732394366,0.9035211267605634,0.1557377049180328,0.10573770491803279,0.8942622950819672,-0.05,False,True,True
2020-09-30,growth,0.0740437214573282,69.01408450704226,0.1619718309859155,0.8380281690140845,0.247752808988764,0.19775280898876402,0.802247191011236,-0.04999999999999999,False,True,True
2020-10-30,conservative,0.0670023862177375,48.148148148148145,0.0518518518518518,0.9481481481481482,0.0309859154929577,0.0518518518518518,0.9481481481481482,0.0208659363588941,False,False,True
2020-10-30,balanced,0.0670023862177375,48.148148148148145,0.1277777777777777,0.8722222222222222,0.10573770491803279,0.1277777777777777,0.8722222222222222,0.022040072859744922,False,False,True
2020-10-30,growth,0.0670023862177375,48.148148148148145,0.2037037037037037,0.7962962962962963,0.19775280898876402,0.19775280898876402,0.802247191011236,0.0,True,False,True
2020-11-30,conservative,0.0512065765982523,27.37226277372263,0.0726277372262773,0.9273722627737226,0.0518518518518518,0.0726277372262773,0.9273722627737226,0.0207758853744255,False,False,True
2020-11-30,balanced,0.0512065765982523,27.37226277372263,0.158941605839416,0.8410583941605839,0.1277777777777777,0.158941605839416,0.841058394160584,0.031163828061638282,False,False,True
2020-11-30,growth,0.0512065765982523,27.37226277372263,0.2452554744525547,0.7547445255474452,0.19775280898876402,0.2452554744525547,0.7547445255474453,0.04750266546379067,False,False,True
2020-12-31,conservative,0.0950169251794809,80.32786885245902,0.0196721311475409,0.980327868852459,0.0726277372262773,0.022627737226277297,0.9773722627737227,-0.05,False,True,True
2020-12-31,balanced,0.0950169251794809,80.32786885245902,0.0795081967213114,0.9204918032786884,0.158941605839416,0.10894160583941599,0.891058394160584,-0.05,False,True,True
2020-12-31,growth,0.0950169251794809,80.32786885245902,0.1393442622950819,0.860655737704918,0.2452554744525547,0.1952554744525547,0.8047445255474452,-0.04999999999999999,False,True,True
2021-01-29,conservative,0.1082779977240067,80.83832335329342,0.0191616766467065,0.9808383233532936,0.022627737226277297,0.022627737226277297,0.9773722627737227,0.0,True,False,True
2021-01-29,balanced,0.1082779977240067,80.83832335329342,0.0787425149700598,0.92125748502994,0.10894160583941599,0.0787425149700598,0.9212574850299402,-0.030199090869356196,False,False,True
2021-01-29,growth,0.1082779977240067,80.83832335329342,0.1383233532934131,0.8616766467065868,0.1952554744525547,0.1452554744525547,0.8547445255474453,-0.04999999999999999,False,True,True
2021-02-26,conservative,0.1011100516469831,76.24309392265194,0.023756906077348,0.976243093922652,0.022627737226277297,0.022627737226277297,0.9773722627737227,0.0,True,False,True
2021-02-26,balanced,0.1011100516469831,76.24309392265194,0.085635359116022,0.914364640883978,0.0787425149700598,0.0787425149700598,0.9212574850299402,0.0,True,False,True
2021-02-26,growth,0.1011100516469831,76.24309392265194,0.1475138121546961,0.8524861878453038,0.1452554744525547,0.1452554744525547,0.8547445255474453,0.0,True,False,True
2021-03-31,conservative,0.0721050474222789,43.54430379746835,0.0564556962025316,0.9435443037974685,0.022627737226277297,0.0564556962025316,0.9435443037974685,0.033827958976254305,False,False,True
2021-03-31,balanced,0.0721050474222789,43.54430379746835,0.1346835443037974,0.8653164556962025,0.0787425149700598,0.12874251497005978,0.8712574850299402,0.04999999999999999,False,True,True
2021-03-31,growth,0.0721050474222789,43.54430379746835,0.2129113924050633,0.7870886075949367,0.1452554744525547,0.1952554744525547,0.8047445255474452,0.04999999999999999,False,True,True
2021-04-30,conservative,0.0665231499094032,34.8235294117647,0.0651764705882353,0.9348235294117648,0.0564556962025316,0.0564556962025316,0.9435443037974685,0.0,True,False,True
2021-04-30,balanced,0.0665231499094032,34.8235294117647,0.1477647058823529,0.852235294117647,0.12874251497005978,0.1477647058823529,0.8522352941176471,0.019022190912293124,False,False,True
2021-04-30,growth,0.0665231499094032,34.8235294117647,0.2303529411764706,0.7696470588235294,0.1952554744525547,0.2303529411764706,0.7696470588235294,0.03509746672391589,False,False,True
2021-05-28,conservative,0.1494506335886626,93.3774834437086,0.0066225165562913,0.9933774834437086,0.0564556962025316,0.0066225165562913,0.9933774834437087,-0.0498331796462403,False,False,True
2021-05-28,balanced,0.1494506335886626,93.3774834437086,0.0599337748344371,0.9400662251655628,0.1477647058823529,0.0977647058823529,0.9022352941176471,-0.05,False,True,True
2021-05-28,growth,0.1494506335886626,93.3774834437086,0.1132450331125828,0.8867549668874172,0.2303529411764706,0.1803529411764706,0.8196470588235294,-0.04999999999999999,False,True,True
2021-06-30,conservative,0.1683440029788646,100.0,0.0,1.0,0.0066225165562913,0.0066225165562913,0.9933774834437087,0.0,True,False,True
2021-06-30,balanced,0.1683440029788646,100.0,0.05,0.95,0.0977647058823529,0.05,0.95,-0.047764705882352904,False,False,True
2021-06-30,growth,0.1683440029788646,100.0,0.1,0.9,0.1803529411764706,0.13035294117647062,0.8696470588235294,-0.04999999999999999,False,True,True
2021-07-30,conservative,0.0918319470264436,60.07751937984496,0.039922480620155,0.960077519379845,0.0066225165562913,0.039922480620155,0.960077519379845,0.0332999640638637,False,False,True
2021-07-30,balanced,0.0918319470264436,60.07751937984496,0.1098837209302325,0.8901162790697674,0.05,0.1,0.9,0.05,False,True,True
2021-07-30,growth,0.0918319470264436,60.07751937984496,0.17984496124031,0.8201550387596899,0.13035294117647062,0.17984496124031,0.82015503875969,0.049492020063839376,False,False,True
2021-08-31,conservative,0.0566624258194645,16.240875912408757,0.0837591240875912,0.9162408759124088,0.039922480620155,0.0837591240875912,0.9162408759124088,0.0438366434674362,False,False,True
2021-08-31,balanced,0.0566624258194645,16.240875912408757,0.1756386861313868,0.8243613138686131,0.1,0.15000000000000002,0.85,0.05000000000000002,False,True,True
2021-08-31,growth,0.0566624258194645,16.240875912408757,0.2675182481751825,0.7324817518248175,0.17984496124031,0.22984496124031,0.77015503875969,0.05000000000000002,False,True,True
2021-09-30,conservative,0.0897193866592784,63.14878892733565,0.0368512110726643,0.9631487889273356,0.0837591240875912,0.0368512110726643,0.9631487889273357,-0.0469079130149269,False,False,True
2021-09-30,balanced,0.0897193866592784,63.14878892733565,0.1052768166089965,0.8947231833910034,0.15000000000000002,0.1052768166089965,0.8947231833910035,-0.04472318339100352,False,False,True
2021-09-30,growth,0.0897193866592784,63.14878892733565,0.1737024221453287,0.8262975778546713,0.22984496124031,0.17984496124031002,0.82015503875969,-0.04999999999999999,False,True,True
2021-10-29,conservative,0.088803821425399,60.79077429983526,0.0392092257001647,0.9607907742998352,0.0368512110726643,0.0368512110726643,0.9631487889273357,0.0,True,False,True
2021-10-29,balanced,0.088803821425399,60.79077429983526,0.1088138385502471,0.8911861614497529,0.1052768166089965,0.1052768166089965,0.8947231833910035,0.0,True,False,True
2021-10-29,growth,0.088803821425399,60.79077429983526,0.1784184514003294,0.8215815485996705,0.17984496124031002,0.17984496124031002,0.82015503875969,0.0,True,False,True
2021-11-30,conservative,0.0669718047226076,29.42097026604069,0.0705790297339593,0.9294209702660406,0.0368512110726643,0.0705790297339593,0.9294209702660408,0.033727818661295,False,False,True
2021-11-30,balanced,0.0669718047226076,29.42097026604069,0.1558685446009389,0.8441314553990611,0.1052768166089965,0.1552768166089965,0.8447231833910035,0.05,False,True,True
2021-11-30,growth,0.0669718047226076,29.42097026604069,0.2411580594679186,0.7588419405320814,0.17984496124031002,0.22984496124031,0.77015503875969,0.04999999999999999,False,True,True
2021-12-31,conservative,0.0780920808393098,51.7910447761194,0.0482089552238806,0.9517910447761194,0.0705790297339593,0.0482089552238806,0.9517910447761194,-0.022370074510078698,False,False,True
2021-12-31,balanced,0.0780920808393098,51.7910447761194,0.1223134328358209,0.8776865671641791,0.1552768166089965,0.1223134328358209,0.8776865671641791,-0.032963383773175606,False,False,True
2021-12-31,growth,0.0780920808393098,51.7910447761194,0.1964179104477612,0.8035820895522388,0.22984496124031,0.1964179104477612,0.8035820895522388,-0.03342705079254882,False,False,True
2022-01-31,conservative,0.0823514270204458,57.34664764621969,0.0426533523537803,0.9573466476462196,0.0482089552238806,0.0482089552238806,0.9517910447761194,0.0,True,False,True
2022-01-31,balanced,0.0823514270204458,57.34664764621969,0.1139800285306704,0.8860199714693295,0.1223134328358209,0.1223134328358209,0.8776865671641791,0.0,True,False,True
2022-01-31,growth,0.0823514270204458,57.34664764621969,0.1853067047075606,0.8146932952924394,0.1964179104477612,0.1853067047075606,0.8146932952924394,-0.01111120574020058,False,False,True
2022-02-28,conservative,0.0728313155296015,39.09465020576132,0.0609053497942386,0.9390946502057612,0.0482089552238806,0.0609053497942386,0.9390946502057614,0.012696394570358004,False,False,True
2022-02-28,balanced,0.0728313155296015,39.09465020576132,0.141358024691358,0.858641975308642,0.1223134328358209,0.141358024691358,0.8586419753086421,0.0190445918555371,False,False,True
2022-02-28,growth,0.0728313155296015,39.09465020576132,0.2218106995884773,0.7781893004115226,0.1853067047075606,0.2218106995884773,0.7781893004115227,0.036503994880916685,False,False,True
2022-03-31,conservative,0.0597575067252199,19.210526315789473,0.0807894736842105,0.9192105263157896,0.0609053497942386,0.0807894736842105,0.9192105263157895,0.01988412388997189,False,False,True
2022-03-31,balanced,0.0597575067252199,19.210526315789473,0.1711842105263158,0.8288157894736842,0.141358024691358,0.1711842105263158,0.8288157894736842,0.029826185834957802,False,False,True
2022-03-31,growth,0.0597575067252199,19.210526315789473,0.261578947368421,0.738421052631579,0.2218106995884773,0.261578947368421,0.738421052631579,0.03976824777994373,False,False,True
2022-04-29,conservative,0.0661928736832527,24.20785804816223,0.0757921419518377,0.9242078580481622,0.0807894736842105,0.0807894736842105,0.9192105263157895,0.0,True,False,True
2022-04-29,balanced,0.0661928736832527,24.20785804816223,0.1636882129277566,0.8363117870722434,0.1711842105263158,0.1711842105263158,0.8288157894736842,0.0,True,False,True
2022-04-29,growth,0.0661928736832527,24.20785804816223,0.2515842839036755,0.7484157160963245,0.261578947368421,0.261578947368421,0.738421052631579,0.0,True,False,True
2022-05-31,conservative,0.1036648531803156,81.97320341047502,0.0180267965895249,0.981973203410475,0.0807894736842105,0.03078947368421049,0.9692105263157895,-0.05,False,True,True
2022-05-31,balanced,0.1036648531803156,81.97320341047502,0.0770401948842874,0.9229598051157124,0.1711842105263158,0.1211842105263158,0.8788157894736842,-0.05,False,True,True
2022-05-31,growth,0.1036648531803156,81.97320341047502,0.1360535931790499,0.86394640682095,0.261578947368421,0.21157894736842103,0.7884210526315789,-0.04999999999999999,False,True,True
2022-06-30,conservative,0.1139390110615981,85.19388954171563,0.0148061104582843,0.9851938895417156,0.03078947368421049,0.0148061104582843,0.9851938895417157,-0.01598336322592619,False,False,True
2022-06-30,balanced,0.1139390110615981,85.19388954171563,0.0722091656874265,0.9277908343125736,0.1211842105263158,0.0722091656874265,0.9277908343125735,-0.0489750448388893,False,False,True
2022-06-30,growth,0.1139390110615981,85.19388954171563,0.1296122209165687,0.8703877790834312,0.21157894736842103,0.16157894736842104,0.838421052631579,-0.04999999999999999,False,True,True
2022-07-29,conservative,0.0824508483960887,58.18181818181818,0.0418181818181818,0.958181818181818,0.0148061104582843,0.0418181818181818,0.9581818181818182,0.027012071359897503,False,False,True
2022-07-29,balanced,0.0824508483960887,58.18181818181818,0.1127272727272727,0.8872727272727272,0.0722091656874265,0.1127272727272727,0.8872727272727273,0.04051810703984621,False,False,True
2022-07-29,growth,0.0824508483960887,58.18181818181818,0.1836363636363636,0.8163636363636364,0.16157894736842104,0.1836363636363636,0.8163636363636364,0.022057416267942553,False,False,True
2022-08-31,conservative,0.0663977996623439,23.548740416210297,0.0764512595837897,0.9235487404162104,0.0418181818181818,0.0764512595837897,0.9235487404162103,0.0346330777656079,False,False,True
2022-08-31,balanced,0.0663977996623439,23.548740416210297,0.1646768893756845,0.8353231106243154,0.1127272727272727,0.16272727272727272,0.8372727272727273,0.05000000000000002,False,True,True
2022-08-31,growth,0.0663977996623439,23.548740416210297,0.2529025191675794,0.7470974808324207,0.1836363636363636,0.2336363636363636,0.7663636363636364,0.04999999999999999,False,True,True
2022-09-30,conservative,0.0758514931612161,49.09862142099682,0.0509013785790031,0.9490986214209968,0.0764512595837897,0.0509013785790031,0.9490986214209969,-0.025549881004786605,False,False,True
2022-09-30,balanced,0.0758514931612161,49.09862142099682,0.1263520678685047,0.8736479321314952,0.16272727272727272,0.1263520678685047,0.8736479321314953,-0.03637520485876802,False,False,True
2022-09-30,growth,0.0758514931612161,49.09862142099682,0.2018027571580063,0.7981972428419937,0.2336363636363636,0.2018027571580063,0.7981972428419937,-0.031833606478357285,False,False,True
2022-10-31,conservative,0.058649471885812,12.73100616016427,0.0872689938398357,0.9127310061601642,0.0509013785790031,0.0872689938398357,0.9127310061601643,0.036367615260832604,False,False,True
2022-10-31,balanced,0.058649471885812,12.73100616016427,0.1809034907597536,0.8190965092402465,0.1263520678685047,0.1763520678685047,0.8236479321314953,0.05000000000000002,False,True,True
2022-10-31,growth,0.058649471885812,12.73100616016427,0.2745379876796714,0.7254620123203286,0.2018027571580063,0.2518027571580063,0.7481972428419936,0.05000000000000002,False,True,True
2022-11-30,conservative,0.0700362604327545,32.47011952191235,0.0675298804780876,0.9324701195219124,0.0872689938398357,0.0675298804780876,0.9324701195219124,-0.019739113361748106,False,False,True
2022-11-30,balanced,0.0700362604327545,32.47011952191235,0.1512948207171315,0.8487051792828685,0.1763520678685047,0.1512948207171315,0.8487051792828685,-0.025057247151373224,False,False,True
2022-11-30,growth,0.0700362604327545,32.47011952191235,0.2350597609561753,0.7649402390438247,0.2518027571580063,0.2350597609561753,0.7649402390438247,-0.016742996201831006,False,False,True
2022-12-30,conservative,0.0761424976847595,52.804642166344294,0.0471953578336557,0.9528046421663444,0.0675298804780876,0.0471953578336557,0.9528046421663443,-0.020334522644431897,False,False,True
2022-12-30,balanced,0.0761424976847595,52.804642166344294,0.1207930367504835,0.8792069632495164,0.1512948207171315,0.1207930367504835,0.8792069632495165,-0.03050178396664799,False,False,True
2022-12-30,growth,0.0761424976847595,52.804642166344294,0.1943907156673114,0.8056092843326885,0.2350597609561753,0.1943907156673114,0.8056092843326886,-0.04066904528886392,False,False,True
2023-01-31,conservative,0.0449970734859114,8.25515947467167,0.0917448405253283,0.9082551594746716,0.0471953578336557,0.0917448405253283,0.9082551594746717,0.0445494826916726,False,False,True
2023-01-31,balanced,0.0449970734859114,8.25515947467167,0.1876172607879925,0.8123827392120075,0.1207930367504835,0.17079303675048352,0.8292069632495165,0.05000000000000002,False,True,True
2023-01-31,growth,0.0449970734859114,8.25515947467167,0.2834896810506566,0.7165103189493434,0.1943907156673114,0.2443907156673114,0.7556092843326886,0.05000000000000002,False,True,True
2023-02-28,conservative,0.044675002809092,9.049360146252283,0.0909506398537477,0.9090493601462524,0.0917448405253283,0.0917448405253283,0.9082551594746717,0.0,True,False,True
2023-02-28,balanced,0.044675002809092,9.049360146252283,0.1864259597806216,0.8135740402193784,0.17079303675048352,0.1864259597806216,0.8135740402193784,0.01563292303013808,False,False,True
2023-02-28,growth,0.044675002809092,9.049360146252283,0.2819012797074954,0.7180987202925047,0.2443907156673114,0.2819012797074954,0.7180987202925047,0.03751056404018399,False,False,True
2023-03-31,conservative,0.0497258828840727,12.088888888888889,0.0879111111111111,0.9120888888888888,0.0917448405253283,0.0917448405253283,0.9082551594746717,0.0,True,False,True
2023-03-31,balanced,0.0497258828840727,12.088888888888889,0.1818666666666666,0.8181333333333334,0.1864259597806216,0.1864259597806216,0.8135740402193784,0.0,True,False,True
2023-03-31,growth,0.0497258828840727,12.088888888888889,0.2758222222222222,0.7241777777777778,0.2819012797074954,0.2819012797074954,0.7180987202925047,0.0,True,False,True
2023-04-28,conservative,0.05047375546635,14.570685169124022,0.0854293148308759,0.914570685169124,0.0917448405253283,0.0917448405253283,0.9082551594746717,0.0,True,False,True
2023-04-28,balanced,0.05047375546635,14.570685169124022,0.1781439722463139,0.821856027753686,0.1864259597806216,0.1864259597806216,0.8135740402193784,0.0,True,False,True
2023-04-28,growth,0.05047375546635,14.570685169124022,0.2708586296617519,0.7291413703382481,0.2819012797074954,0.2708586296617519,0.7291413703382481,-0.011042650045743507,False,False,True
2023-05-31,conservative,0.0375670090484977,2.6138279932546373,0.0973861720067453,0.9026138279932546,0.0917448405253283,0.0917448405253283,0.9082551594746717,0.0,True,False,True
2023-05-31,balanced,0.0375670090484977,2.6138279932546373,0.196079258010118,0.803920741989882,0.1864259597806216,0.1864259597806216,0.8135740402193784,0.0,True,False,True
2023-05-31,growth,0.0375670090484977,2.6138279932546373,0.2947723440134907,0.7052276559865093,0.2708586296617519,0.2947723440134907,0.7052276559865094,0.02391371435173878,False,False,True
2023-06-30,conservative,0.0485413030948913,14.473684210526317,0.0855263157894736,0.9144736842105264,0.0917448405253283,0.0917448405253283,0.9082551594746717,0.0,True,False,True
2023-06-30,balanced,0.0485413030948913,14.473684210526317,0.1782894736842105,0.8217105263157894,0.1864259597806216,0.1864259597806216,0.8135740402193784,0.0,True,False,True
2023-06-30,growth,0.0485413030948913,14.473684210526317,0.2710526315789474,0.7289473684210526,0.2947723440134907,0.2710526315789474,0.7289473684210526,-0.023719712434543294,False,False,True
2023-07-31,conservative,0.0536787739702087,23.416198877305533,0.0765838011226944,0.9234161988773056,0.0917448405253283,0.0765838011226944,0.9234161988773056,-0.0151610394026339,False,False,True
2023-07-31,balanced,0.0536787739702087,23.416198877305533,0.1648757016840417,0.8351242983159584,0.1864259597806216,0.1648757016840417,0.8351242983159584,-0.0215502580965799,False,False,True
2023-07-31,growth,0.0536787739702087,23.416198877305533,0.2531676022453889,0.7468323977546111,0.2710526315789474,0.2531676022453889,0.7468323977546111,-0.017885029333558455,False,False,True
2023-08-31,conservative,0.0505246989841056,19.483568075117372,0.0805164319248826,0.9194835680751172,0.0765838011226944,0.0765838011226944,0.9234161988773056,0.0,True,False,True
2023-08-31,balanced,0.0505246989841056,19.483568075117372,0.1707746478873239,0.829225352112676,0.1648757016840417,0.1648757016840417,0.8351242983159584,0.0,True,False,True
2023-08-31,growth,0.0505246989841056,19.483568075117372,0.2610328638497652,0.7389671361502348,0.2531676022453889,0.2531676022453889,0.7468323977546111,0.0,True,False,True
2023-09-29,conservative,0.0440244649195958,9.793420045906656,0.0902065799540933,0.9097934200459068,0.0765838011226944,0.0902065799540933,0.9097934200459067,0.013622778831398896,False,False,True
2023-09-29,balanced,0.0440244649195958,9.793420045906656,0.18530986993114,0.81469013006886,0.1648757016840417,0.18530986993114,0.81469013006886,0.02043416824709829,False,False,True
2023-09-29,growth,0.0440244649195958,9.793420045906656,0.2804131599081866,0.7195868400918133,0.2531676022453889,0.2804131599081866,0.7195868400918134,0.02724555766279768,False,False,True
2023-10-31,conservative,0.0236328519184651,0.0746825989544436,0.0999253174010455,0.9000746825989544,0.0902065799540933,0.0902065799540933,0.9097934200459067,0.0,True,False,True
2023-10-31,balanced,0.0236328519184651,0.0746825989544436,0.1998879761015683,0.8001120238984316,0.18530986993114,0.1998879761015683,0.8001120238984317,0.014578106170428318,False,False,True
2023-10-31,growth,0.0236328519184651,0.0746825989544436,0.2998506348020911,0.7001493651979089,0.2804131599081866,0.2998506348020911,0.7001493651979089,0.019437474893904516,False,False,True
2023-11-30,conservative,0.0326788061359547,3.6523009495982466,0.0963476990504017,0.9036523009495984,0.0902065799540933,0.0902065799540933,0.9097934200459067,0.0,True,False,True
2023-11-30,balanced,0.0326788061359547,3.6523009495982466,0.1945215485756026,0.8054784514243973,0.1998879761015683,0.1998879761015683,0.8001120238984317,0.0,True,False,True
2023-11-30,growth,0.0326788061359547,3.6523009495982466,0.2926953981008034,0.7073046018991965,0.2998506348020911,0.2998506348020911,0.7001493651979089,0.0,True,False,True
2023-12-29,conservative,0.0414113184004166,11.516452074391989,0.088483547925608,0.911516452074392,0.0902065799540933,0.0902065799540933,0.9097934200459067,0.0,True,False,True
2023-12-29,balanced,0.0414113184004166,11.516452074391989,0.182725321888412,0.8172746781115879,0.1998879761015683,0.182725321888412,0.817274678111588,-0.017162654213156298,False,False,True
2023-12-29,growth,0.0414113184004166,11.516452074391989,0.276967095851216,0.723032904148784,0.2998506348020911,0.276967095851216,0.723032904148784,-0.022883538950875137,False,False,True
