mapped_trading_date,sector,sector_sentiment,sector_sentiment_lag1
2020-03-10,Comm,-0.040745333333333335,-0.008664761904761903
2020-03-11,Comm,0.03312,-0.040745333333333335
2020-03-12,Comm,-0.033122,0.03312
2020-03-13,Comm,0.048723,-0.033122
2020-03-16,Comm,0.013208222222222227,0.048723
2020-03-17,Comm,0.021330666666666668,0.013208222222222227
2020-03-18,Comm,-0.0028459999999999987,0.021330666666666668
2020-03-19,Comm,0.03406000000000001,-0.0028459999999999987
2020-03-20,Comm,-0.048604999999999995,0.03406000000000001
2020-03-23,Comm,0.09480590909090908,-0.048604999999999995
2020-03-24,Comm,0.0844832380952381,0.09480590909090908
2020-03-25,Comm,0.12598066666666669,0.0844832380952381
2020-03-26,Comm,0.11148166666666666,0.12598066666666669
2020-03-27,Comm,0.060190666666666656,0.11148166666666666
2020-03-30,Comm,0.052564000000000013,0.060190666666666656
2020-03-31,Comm,0.09763,0.052564000000000013
2020-04-01,Comm,0.08195000000000001,0.09763
2020-04-02,Comm,0.007093333333333336,0.08195000000000001
2020-04-03,Comm,0.14545285714285713,0.007093333333333336
2020-04-06,Comm,0.07988666666666666,0.14545285714285713
2020-04-07,Comm,0.04579181818181818,0.07988666666666666
2020-04-08,Comm,0.02659933333333333,0.04579181818181818
2020-04-09,Comm,-0.0132,0.02659933333333333
2020-04-13,Comm,-0.08926666666666667,-0.0132
2020-04-14,Comm,0.10852857142857145,-0.08926666666666667
2020-04-15,Comm,0.0023430000000000005,0.10852857142857145
2020-04-16,Comm,0.176971,0.0023430000000000005
2020-04-17,Comm,0.11201333333333334,0.176971
2020-04-20,Comm,0.07279000000000001,0.11201333333333334
2020-04-21,Comm,0.04266833333333334,0.07279000000000001
2020-04-22,Comm,0.06400019047619047,0.04266833333333334
2020-04-23,Comm,-0.005474999999999999,0.06400019047619047
2020-04-24,Comm,0.022366060606060605,-0.005474999999999999
2020-04-27,Comm,0.11120727272727274,0.022366060606060605
2020-04-28,Comm,0.023317525252525256,0.11120727272727274
2020-04-29,Comm,0.06933428571428571,0.023317525252525256
2020-04-30,Comm,0.03844,0.06933428571428571
2020-05-01,Comm,-0.033931666666666666,0.03844
2020-05-04,Comm,0.035076444444444445,-0.033931666666666666
2020-05-05,Comm,0.19058285714285716,0.035076444444444445
2020-05-06,Comm,-0.01025166666666667,0.19058285714285716
2020-05-07,Comm,0.10442599999999999,-0.01025166666666667
2020-05-08,Comm,0.10773000000000002,0.10442599999999999
2020-05-11,Comm,0.0863495238095238,0.10773000000000002
2020-05-12,Comm,0.06129833333333333,0.0863495238095238
2020-05-13,Comm,-0.031720000000000005,0.06129833333333333
2020-05-14,Comm,0.02447333333333333,-0.031720000000000005
2020-05-15,Comm,0.03297166666666666,0.02447333333333333
2020-05-18,Comm,0.017687999999999995,0.03297166666666666
2020-05-19,Comm,0.131037,0.017687999999999995
2020-05-20,Comm,0.08712533333333333,0.131037
2020-05-21,Comm,0.038624000000000006,0.08712533333333333
2020-05-22,Comm,0.09448500000000001,0.038624000000000006
2020-05-26,Comm,0.120498,0.09448500000000001
2020-05-27,Comm,0.11563222222222222,0.120498
2020-05-28,Comm,0.044736484848484845,0.11563222222222222
2020-05-29,Comm,0.06203333333333334,0.044736484848484845
2020-06-01,Comm,0.052932,0.06203333333333334
2020-06-02,Comm,0.14842666666666665,0.052932
2020-06-03,Comm,-0.02498,0.14842666666666665
2020-06-04,Comm,0.05088499999999999,-0.02498
2020-06-05,Comm,0.100294,0.05088499999999999
2020-06-08,Comm,-0.1422275,0.100294
2020-06-09,Comm,-0.00244,-0.1422275
2020-06-10,Comm,-0.0793,-0.00244
2020-06-11,Comm,0.07463619047619048,-0.0793
2020-06-12,Comm,0.017660000000000002,0.07463619047619048
2020-06-15,Comm,0.002628333333333331,0.017660000000000002
2020-06-16,Comm,-7.777777777777662e-05,0.002628333333333331
2020-06-17,Comm,0.12914833333333334,-7.777777777777662e-05
2020-06-18,Comm,0.059714,0.12914833333333334
2020-06-19,Comm,-0.010006666666666664,0.059714
2020-06-22,Comm,0.028239999999999998,-0.010006666666666664
2020-06-23,Comm,0.056486666666666664,0.028239999999999998
2020-06-24,Comm,-0.0020239393939393917,0.056486666666666664
2020-06-25,Comm,0.032507999999999995,-0.0020239393939393917
2020-06-26,Comm,0.06982000000000001,0.032507999999999995
2020-06-29,Comm,0.06640628205128205,0.06982000000000001
2020-06-30,Comm,0.0009257142857142856,0.06640628205128205
2020-07-01,Comm,0.07823,0.0009257142857142856
2020-07-02,Comm,0.005935,0.07823
2020-07-06,Comm,0.06571,0.005935
2020-07-07,Comm,0.08569166666666667,0.06571
2020-07-08,Comm,0.03712499999999999,0.08569166666666667
2020-07-09,Comm,0.034385,0.03712499999999999
2020-07-10,Comm,0.005686666666666667,0.034385
2020-07-13,Comm,0.02483333333333334,0.005686666666666667
2020-07-14,Comm,0.03468857142857143,0.02483333333333334
2020-07-15,Comm,0.10998666666666665,0.03468857142857143
2020-07-16,Comm,0.04802333333333333,0.10998666666666665
2020-07-17,Comm,-0.10783000000000001,0.04802333333333333
2020-07-20,Comm,0.033850000000000005,-0.10783000000000001
2020-07-21,Comm,0.15707333333333334,0.033850000000000005
2020-07-22,Comm,0.05211333333333333,0.15707333333333334
2020-07-23,Comm,0.0022075000000000016,0.05211333333333333
2020-07-24,Comm,-0.007394999999999999,0.0022075000000000016
2020-07-27,Comm,0.031069999999999997,-0.007394999999999999
2020-07-28,Comm,0.04878400000000001,0.031069999999999997
2020-07-29,Comm,0.04803999999999999,0.04878400000000001
2020-07-30,Comm,0.06031500000000001,0.04803999999999999
2020-07-31,Comm,0.006209999999999999,0.06031500000000001
2020-08-03,Comm,0.045426,0.006209999999999999
2020-08-04,Comm,0.09231974358974358,0.045426
2020-08-05,Comm,0.119855,0.09231974358974358
2020-08-06,Comm,0.09038857142857143,0.119855
2020-08-07,Comm,0.007414358974358976,0.09038857142857143
2020-08-10,Comm,0.18227333333333334,0.007414358974358976
2020-08-11,Comm,0.07971333333333333,0.18227333333333334
2020-08-12,Comm,0.00516,0.07971333333333333
2020-08-13,Comm,0.11949499999999999,0.00516
2020-08-14,Comm,-0.060419999999999995,0.11949499999999999
2020-08-17,Comm,0.14206333333333332,-0.060419999999999995
2020-08-18,Comm,0.15536333333333335,0.14206333333333332
2020-08-19,Comm,-0.0015400000000000001,0.15536333333333335
2020-08-20,Comm,0.082764,-0.0015400000000000001
2020-08-21,Comm,0.08690666666666667,0.082764
2020-08-24,Comm,-0.07301,0.08690666666666667
2020-08-25,Comm,0.04686666666666667,-0.07301
2020-08-26,Comm,0.11437800000000001,0.04686666666666667
2020-08-27,Comm,0.0007699999999999999,0.11437800000000001
2020-08-28,Comm,0.008711666666666664,0.0007699999999999999
2020-08-31,Comm,0.033273333333333335,0.008711666666666664
2020-09-01,Comm,0.039049999999999994,0.033273333333333335
2020-09-02,Comm,0.10771333333333333,0.039049999999999994
2020-09-03,Comm,-0.012352857142857141,0.10771333333333333
2020-09-04,Comm,0.005583333333333333,-0.012352857142857141
2020-09-08,Comm,0.03498,0.005583333333333333
2020-09-09,Comm,0.14357999999999999,0.03498
2020-09-10,Comm,-0.03065,0.14357999999999999
2020-09-11,Comm,0.014179999999999998,-0.03065
2020-09-14,Comm,0.119065,0.014179999999999998
2020-09-15,Comm,0.016826666666666667,0.119065
2020-09-16,Comm,-0.02453666666666667,0.016826666666666667
2020-09-17,Comm,0.027693333333333337,-0.02453666666666667
2020-09-18,Comm,-0.06237,0.027693333333333337
2020-09-21,Comm,0.100627,-0.06237
2020-09-22,Comm,0.032130000000000006,0.100627
2020-09-23,Comm,0.00852,0.032130000000000006
2020-09-24,Comm,0.042946000000000005,0.00852
2020-09-25,Comm,0.00373,0.042946000000000005
2020-09-28,Comm,0.008579499999999999,0.00373
2020-09-29,Comm,0.013573333333333335,0.008579499999999999
2020-09-30,Comm,-0.02303,0.013573333333333335
2020-10-01,Comm,0.028501666666666665,-0.02303
2020-10-02,Comm,0.023180000000000006,0.028501666666666665
2020-10-05,Comm,0.028685,0.023180000000000006
2020-10-06,Comm,0.03443,0.028685
2020-10-07,Comm,-0.029330000000000005,0.03443
2020-10-08,Comm,0.0013240000000000018,-0.029330000000000005
2020-10-09,Comm,0.07925357142857144,0.0013240000000000018
2020-10-12,Comm,-0.026373636363636366,0.07925357142857144
2020-10-13,Comm,-0.028817142857142857,-0.026373636363636366
2020-10-14,Comm,0.2065846666666667,-0.028817142857142857
2020-10-15,Comm,0.004893333333333333,0.2065846666666667
2020-10-16,Comm,0.07544,0.004893333333333333
2020-10-19,Comm,0.2282433333333333,0.07544
2020-10-20,Comm,0.0010266666666666666,0.2282433333333333
2020-10-21,Comm,-0.023420000000000003,0.0010266666666666666
2020-10-22,Comm,0.023526666666666668,-0.023420000000000003
2020-10-23,Comm,-0.003007500000000001,0.023526666666666668
2020-10-26,Comm,0.07369400000000001,-0.003007500000000001
2020-10-27,Comm,0.0036,0.07369400000000001
2020-10-28,Comm,0.065994,0.0036
2020-10-29,Comm,0.174656,0.065994
2020-10-30,Comm,0.2030266666666667,0.174656
2020-11-02,Comm,0.03973,0.2030266666666667
2020-11-03,Comm,0.031172666666666664,0.03973
2020-11-04,Comm,-0.006957333333333332,0.031172666666666664
2020-11-05,Comm,-0.03838933333333334,-0.006957333333333332
2020-11-06,Comm,0.006842401960784313,-0.03838933333333334
2020-11-09,Comm,0.21002628571428575,0.006842401960784313
2020-11-10,Comm,0.034534999999999996,0.21002628571428575
2020-11-11,Comm,0.00142,0.034534999999999996
2020-11-12,Comm,-0.034025,0.00142
2020-11-13,Comm,0.02671,-0.034025
2020-11-16,Comm,0.08647600000000001,0.02671
2020-11-17,Comm,-0.044169,0.08647600000000001
2020-11-18,Comm,0.008654,-0.044169
2020-11-19,Comm,0.03659285714285714,0.008654
2020-11-20,Comm,0.004177500000000001,0.03659285714285714
2020-11-23,Comm,0.002634666666666674,0.004177500000000001
2020-11-24,Comm,0.01101666666666667,0.002634666666666674
2020-11-25,Comm,0.13037200000000002,0.01101666666666667
2020-11-27,Comm,0.08055999999999999,0.13037200000000002
2020-11-30,Comm,0.007566666666666668,0.08055999999999999
2020-12-01,Comm,0.08179,0.007566666666666668
2020-12-02,Comm,-0.09741999999999999,0.08179
2020-12-03,Comm,0.009594285714285713,-0.09741999999999999
2020-12-04,Comm,0.018712857142857142,0.009594285714285713
2020-12-07,Comm,0.09206666666666666,0.018712857142857142
2020-12-08,Comm,0.07686545454545454,0.09206666666666666
2020-12-09,Comm,0.0825525,0.07686545454545454
2020-12-10,Comm,0.075345,0.0825525
2020-12-11,Comm,0.03859714285714285,0.075345
2020-12-14,Comm,0.03007464285714286,0.03859714285714285
2020-12-15,Comm,0.05728285714285715,0.03007464285714286
2020-12-16,Comm,0.024883333333333334,0.05728285714285715
2020-12-17,Comm,0.007732500000000001,0.024883333333333334
2020-12-18,Comm,0.178924,0.007732500000000001
2020-12-21,Comm,0.06353866666666667,0.178924
2020-12-22,Comm,0.02248,0.06353866666666667
2020-12-23,Comm,0.051905,0.02248
2020-12-24,Comm,0.0017349999999999998,0.051905
2020-12-28,Comm,0.11725250000000001,0.0017349999999999998
2020-12-29,Comm,0.007299999999999999,0.11725250000000001
2020-12-30,Comm,0.09805,0.007299999999999999
2020-12-31,Comm,0.0158,0.09805
2021-01-04,Comm,0.015503333333333336,0.0158
2021-01-05,Comm,0.09771666666666667,0.015503333333333336
2021-01-06,Comm,0.07511085714285715,0.09771666666666667
2021-01-07,Comm,0.12009,0.07511085714285715
2021-01-08,Comm,-0.03265,0.12009
2021-01-11,Comm,0.05678000000000001,-0.03265
2021-01-12,Comm,-0.028240000000000005,0.05678000000000001
2021-01-13,Comm,-0.12030999999999999,-0.028240000000000005
2021-01-14,Comm,0.009497333333333333,-0.12030999999999999
2021-01-15,Comm,0.003183333333333333,0.009497333333333333
2021-01-19,Comm,-0.034384,0.003183333333333333
2021-01-20,Comm,-0.14081,-0.034384
2021-01-21,Comm,0.02463333333333333,-0.14081
2021-01-22,Comm,0.10973999999999999,0.02463333333333333
2021-01-25,Comm,0.05551380952380952,0.10973999999999999
2021-01-26,Comm,-0.030638571428571425,0.05551380952380952
2021-01-27,Comm,-0.0011039999999999995,-0.030638571428571425
2021-01-28,Comm,0.11014583333333335,-0.0011039999999999995
2021-01-29,Comm,0.05554999999999999,0.11014583333333335
2021-02-01,Comm,0.27318333333333333,0.05554999999999999
2021-02-02,Comm,0.06943666666666667,0.27318333333333333
2021-02-03,Comm,0.0026366666666666665,0.06943666666666667
2021-02-04,Comm,0.07558833333333334,0.0026366666666666665
2021-02-05,Comm,0.099341,0.07558833333333334
2021-02-08,Comm,-0.03685166666666667,0.099341
2021-02-09,Comm,0.06196238095238095,-0.03685166666666667
2021-02-10,Comm,0.030869999999999998,0.06196238095238095
2021-02-11,Comm,0.102065,0.030869999999999998
2021-02-12,Comm,0.0111,0.102065
2021-02-16,Comm,0.12924575757575757,0.0111
2021-02-17,Comm,0.02804666666666667,0.12924575757575757
2021-02-18,Comm,0.0009649999999999999,0.02804666666666667
2021-02-19,Comm,0.18919999999999998,0.0009649999999999999
2021-02-22,Comm,0.091988,0.18919999999999998
2021-02-23,Comm,0.10847333333333335,0.091988
2021-02-24,Comm,0.07367285714285714,0.10847333333333335
2021-02-25,Comm,-0.035924444444444446,0.07367285714285714
2021-02-26,Comm,0.030504999999999997,-0.035924444444444446
2021-03-01,Comm,0.018833333333333334,0.030504999999999997
2021-03-02,Comm,0.045753333333333326,0.018833333333333334
2021-03-03,Comm,-0.018518,0.045753333333333326
2021-03-04,Comm,0.12911,-0.018518
2021-03-05,Comm,0.08680266666666667,0.12911
2021-03-08,Comm,-0.059132,0.08680266666666667
2021-03-09,Comm,-0.0375,-0.059132
2021-03-10,Comm,0.09988416666666666,-0.0375
2021-03-11,Comm,0.003892000000000002,0.09988416666666666
2021-03-12,Comm,0.09489142857142858,0.003892000000000002
2021-03-15,Comm,0.1416625,0.09489142857142858
2021-03-16,Comm,0.031068000000000002,0.1416625
2021-03-17,Comm,0.02046,0.031068000000000002
2021-03-18,Comm,0.11428,0.02046
2021-03-19,Comm,0.3084966666666667,0.11428
2021-03-22,Comm,0.004765,0.3084966666666667
2021-03-23,Comm,0.015071999999999999,0.004765
2021-03-24,Comm,0.08001,0.015071999999999999
2021-03-25,Comm,0.007082,0.08001
2021-03-26,Comm,0.03454,0.007082
2021-03-29,Comm,0.0652038888888889,0.03454
2021-03-30,Comm,0.12309999999999999,0.0652038888888889
2021-03-31,Comm,-0.01806666666666667,0.12309999999999999
2021-04-01,Comm,0.11568200000000002,-0.01806666666666667
2021-04-05,Comm,0.049968,0.11568200000000002
2021-04-06,Comm,0.020585714285714284,0.049968
2021-04-07,Comm,0.0035340000000000002,0.020585714285714284
2021-04-08,Comm,0.04880666666666667,0.0035340000000000002
2021-04-09,Comm,0.041303,0.04880666666666667
2021-04-12,Comm,0.015007999999999999,0.041303
2021-04-13,Comm,0.10978399999999999,0.015007999999999999
2021-04-14,Comm,0.146795,0.10978399999999999
2021-04-15,Comm,-0.015043333333333334,0.146795
2021-04-16,Comm,0.04017,-0.015043333333333334
2021-04-19,Comm,-0.012864999999999998,0.04017
2021-04-20,Comm,-0.08489523809523809,-0.012864999999999998
2021-04-21,Comm,-0.08302333333333334,-0.08489523809523809
2021-04-22,Comm,0.11385999999999999,-0.08302333333333334
2021-04-23,Comm,0.006015999999999999,0.11385999999999999
2021-04-26,Comm,-0.053636666666666666,0.006015999999999999
2021-04-27,Comm,-0.05455555555555556,-0.053636666666666666
2021-04-28,Comm,0.06714666666666667,-0.05455555555555556
2021-04-29,Comm,0.192467,0.06714666666666667
2021-04-30,Comm,0.028166666666666666,0.192467
2021-05-03,Comm,0.14438666666666666,0.028166666666666666
2021-05-04,Comm,0.171248,0.14438666666666666
2021-05-05,Comm,0.16350866666666666,0.171248
2021-05-06,Comm,-0.031549999999999995,0.16350866666666666
2021-05-07,Comm,0.05290666666666667,-0.031549999999999995
2021-05-10,Comm,0.02085366666666667,0.05290666666666667
2021-05-11,Comm,0.09981333333333334,0.02085366666666667
2021-05-12,Comm,0.05911333333333333,0.09981333333333334
2021-05-13,Comm,0.0033599999999999997,0.05911333333333333
2021-05-14,Comm,0.0,0.0033599999999999997
2021-05-17,Comm,0.0372165811965812,0.0
2021-05-18,Comm,-0.05804,0.0372165811965812
2021-05-19,Comm,0.017627999999999998,-0.05804
2021-05-20,Comm,0.11903999999999999,0.017627999999999998
2021-05-21,Comm,0.07385428571428572,0.11903999999999999
2021-05-24,Comm,0.13756600000000002,0.07385428571428572
2021-05-25,Comm,0.08700999999999999,0.13756600000000002
2021-05-26,Comm,0.03586285714285714,0.08700999999999999
2021-05-27,Comm,0.10634999999999999,0.03586285714285714
2021-05-28,Comm,0.08505866666666667,0.10634999999999999
2021-06-01,Comm,0.061382000000000006,0.08505866666666667
2021-06-02,Comm,0.168595,0.061382000000000006
2021-06-03,Comm,0.09991333333333334,0.168595
2021-06-04,Comm,0.143315,0.09991333333333334
2021-06-07,Comm,0.11433333333333333,0.143315
2021-06-08,Comm,0.21276333333333333,0.11433333333333333
2021-06-09,Comm,-0.03464,0.21276333333333333
2021-06-10,Comm,-0.06098085714285715,-0.03464
2021-06-11,Comm,0.056310000000000006,-0.06098085714285715
2021-06-14,Comm,0.07553333333333333,0.056310000000000006
2021-06-15,Comm,0.013620000000000002,0.07553333333333333
2021-06-16,Comm,0.2096,0.013620000000000002
2021-06-17,Comm,0.10932000000000001,0.2096
2021-06-18,Comm,0.00167,0.10932000000000001
2021-06-21,Comm,0.10353333333333334,0.00167
2021-06-22,Comm,0.03791,0.10353333333333334
2021-06-23,Comm,0.02096866666666667,0.03791
2021-06-24,Comm,-0.052620000000000014,0.02096866666666667
2021-06-25,Comm,-0.006,-0.052620000000000014
2021-06-28,Comm,0.162192,-0.006
2021-06-29,Comm,0.05693999999999999,0.162192
2021-06-30,Comm,0.07072454545454546,0.05693999999999999
2021-07-01,Comm,-0.005063333333333335,0.07072454545454546
2021-07-02,Comm,0.16005999999999998,-0.005063333333333335
2021-07-06,Comm,0.09919000000000001,0.16005999999999998
2021-07-07,Comm,0.006196,0.09919000000000001
2021-07-08,Comm,-0.021605,0.006196
2021-07-09,Comm,0.13186000000000003,-0.021605
2021-07-12,Comm,0.04738833333333333,0.13186000000000003
2021-07-13,Comm,0.04977999999999999,0.04738833333333333
2021-07-14,Comm,0.0033666666666666662,0.04977999999999999
2021-07-15,Comm,0.004499999999999999,0.0033666666666666662
2021-07-16,Comm,-0.014105999999999997,0.004499999999999999
2021-07-19,Comm,0.15502,-0.014105999999999997
2021-07-20,Comm,0.181012,0.15502
2021-07-21,Comm,-0.05255,0.181012
2021-07-22,Comm,0.10194500000000002,-0.05255
2021-07-23,Comm,0.09214611111111112,0.10194500000000002
2021-07-26,Comm,0.009123999999999998,0.09214611111111112
2021-07-27,Comm,-0.05295333333333333,0.009123999999999998
2021-07-28,Comm,-0.06451666666666667,-0.05295333333333333
2021-07-29,Comm,0.08080071428571428,-0.06451666666666667
2021-07-30,Comm,0.026026666666666663,0.08080071428571428
2021-08-02,Comm,0.009945833333333334,0.026026666666666663
2021-08-03,Comm,0.074182,0.009945833333333334
2021-08-04,Comm,0.008946666666666667,0.074182
2021-08-05,Comm,0.055715,0.008946666666666667
2021-08-06,Comm,-0.16833,0.055715
2021-08-09,Comm,0.018851666666666673,-0.16833
2021-08-10,Comm,0.14117666666666667,0.018851666666666673
2021-08-11,Comm,-0.054559999999999984,0.14117666666666667
2021-08-12,Comm,0.22063666666666668,-0.054559999999999984
2021-08-13,Comm,0.01475,0.22063666666666668
2021-08-16,Comm,0.06595142857142858,0.01475
2021-08-17,Comm,0.07921,0.06595142857142858
2021-08-18,Comm,-0.02309714285714286,0.07921
2021-08-19,Comm,-0.03902,-0.02309714285714286
2021-08-20,Comm,0.01658,-0.03902
2021-08-23,Comm,0.08181333333333334,0.01658
2021-08-24,Comm,0.12956,0.08181333333333334
2021-08-25,Comm,0.03859,0.12956
2021-08-26,Comm,0.040735,0.03859
2021-08-27,Comm,0.24049666666666666,0.040735
2021-08-30,Comm,0.061341,0.24049666666666666
2021-08-31,Comm,0.004953333333333333,0.061341
2021-09-01,Comm,0.0,0.004953333333333333
2021-09-02,Comm,0.039999999999999994,0.0
2021-09-03,Comm,0.012523333333333334,0.039999999999999994
2021-09-07,Comm,0.07639666666666667,0.012523333333333334
2021-09-08,Comm,0.03261833333333333,0.07639666666666667
2021-09-09,Comm,-0.12737885714285718,0.03261833333333333
2021-09-10,Comm,0.08069000000000001,-0.12737885714285718
2021-09-13,Comm,0.23813285714285715,0.08069000000000001
2021-09-14,Comm,0.043374333333333334,0.23813285714285715
2021-09-15,Comm,-0.037805000000000005,0.043374333333333334
2021-09-16,Comm,0.03273,-0.037805000000000005
2021-09-17,Comm,0.014282952380952379,0.03273
2021-09-20,Comm,0.19987575757575757,0.014282952380952379
2021-09-21,Comm,-0.01471,0.19987575757575757
2021-09-22,Comm,0.025987999999999983,-0.01471
2021-09-23,Comm,0.14879,0.025987999999999983
2021-09-24,Comm,-0.043605,0.14879
2021-09-27,Comm,0.12368333333333334,-0.043605
2021-09-28,Comm,0.010003999999999999,0.12368333333333334
2021-09-29,Comm,-0.06254,0.010003999999999999
2021-09-30,Comm,-0.0202,-0.06254
2021-10-01,Comm,0.00697,-0.0202
2021-10-04,Comm,0.024210000000000002,0.00697
2021-10-05,Comm,0.030502857142857144,0.024210000000000002
2021-10-06,Comm,0.020623809523809523,0.030502857142857144
2021-10-07,Comm,0.04882499999999999,0.020623809523809523
2021-10-08,Comm,0.0022725,0.04882499999999999
2021-10-11,Comm,0.09204,0.0022725
2021-10-12,Comm,0.07604,0.09204
2021-10-13,Comm,0.023913333333333328,0.07604
2021-10-14,Comm,-0.02143,0.023913333333333328
2021-10-15,Comm,0.06242000000000001,-0.02143
2021-10-18,Comm,0.11191,0.06242000000000001
2021-10-19,Comm,0.15425333333333333,0.11191
2021-10-20,Comm,-0.010673333333333332,0.15425333333333333
2021-10-21,Comm,0.03417714285714286,-0.010673333333333332
2021-10-22,Comm,0.03958,0.03417714285714286
2021-10-25,Comm,0.016420000000000004,0.03958
2021-10-26,Comm,0.18363142857142858,0.016420000000000004
2021-10-27,Comm,0.02116,0.18363142857142858
2021-10-28,Comm,0.028450000000000003,0.02116
2021-10-29,Comm,0.04654166666666666,0.028450000000000003
2021-11-01,Comm,0.050355000000000004,0.04654166666666666
2021-11-02,Comm,0.031338333333333336,0.050355000000000004
2021-11-03,Comm,0.0822885,0.031338333333333336
2021-11-04,Comm,0.1337637142857143,0.0822885
2021-11-05,Comm,0.020976666666666668,0.1337637142857143
2021-11-08,Comm,-0.04465999999999999,0.020976666666666668
2021-11-09,Comm,0.11652,-0.04465999999999999
2021-11-10,Comm,0.044526666666666666,0.11652
2021-11-11,Comm,0.0018199999999999994,0.044526666666666666
2021-11-12,Comm,0.03000999999999999,0.0018199999999999994
2021-11-15,Comm,0.10281,0.03000999999999999
2021-11-16,Comm,0.10376285714285713,0.10281
2021-11-17,Comm,0.002728,0.10376285714285713
2021-11-18,Comm,0.05434666666666667,0.002728
2021-11-19,Comm,0.0007900000000000019,0.05434666666666667
2021-11-22,Comm,0.04467666666666666,0.0007900000000000019
2021-11-23,Comm,0.009232000000000008,0.04467666666666666
2021-11-24,Comm,0.027135000000000003,0.009232000000000008
2021-11-26,Comm,-0.10455999999999999,0.027135000000000003
2021-11-29,Comm,-0.11019999999999999,-0.10455999999999999
2021-11-30,Comm,0.0347890909090909,-0.11019999999999999
2021-12-01,Comm,0.16165666666666664,0.0347890909090909
2021-12-02,Comm,0.0005299999999999999,0.16165666666666664
2021-12-03,Comm,-0.02846666666666666,0.0005299999999999999
2021-12-06,Comm,0.03216,-0.02846666666666666
2021-12-07,Comm,0.10364999999999999,0.03216
2021-12-08,Comm,0.2184,0.10364999999999999
2021-12-09,Comm,0.00527,0.2184
2021-12-10,Comm,0.10558333333333333,0.00527
2021-12-13,Comm,0.00781,0.10558333333333333
2021-12-14,Comm,0.006953333333333334,0.00781
2021-12-15,Comm,0.106268,0.006953333333333334
2021-12-16,Comm,0.0252075,0.106268
2021-12-17,Comm,0.038148571428571434,0.0252075
2021-12-20,Comm,-0.0549875,0.038148571428571434
2021-12-21,Comm,-0.010535,-0.0549875
2021-12-22,Comm,0.04257333333333334,-0.010535
2021-12-23,Comm,0.086566,0.04257333333333334
2021-12-27,Comm,0.007035,0.086566
2021-12-28,Comm,0.0077175,0.007035
2021-12-29,Comm,-0.01788666666666667,0.0077175
2021-12-30,Comm,0.018881333333333337,-0.01788666666666667
2021-12-31,Comm,0.047733333333333336,0.018881333333333337
2022-01-03,Comm,-0.035530769230769234,0.047733333333333336
2022-01-04,Comm,0.0253625,-0.035530769230769234
2022-01-05,Comm,0.08544833333333332,0.0253625
2022-01-06,Comm,0.035782666666666664,0.08544833333333332
2022-01-07,Comm,0.026385,0.035782666666666664
2022-01-10,Comm,0.016726964285714286,0.026385
2022-01-11,Comm,-0.05584,0.016726964285714286
