date,strategy,transaction_cost_bps,return_net
2023-07-13,Base Min-Variance,25,0.0014646459738673037
2023-07-14,Base Min-Variance,25,0.0030874212797518848
2023-07-17,Base Min-Variance,25,-0.004974011381840347
2023-07-18,Base Min-Variance,25,0.001001098915007799
2023-07-19,Base Min-Variance,25,0.0071819617385442585
2023-07-20,Base Min-Variance,25,0.015609905133145446
2023-07-21,Base Min-Variance,25,0.006091250175131412
2023-07-24,Base Min-Variance,25,0.0012714306253980491
2023-07-25,Base Min-Variance,25,-0.0026245409587388833
2023-07-26,Base Min-Variance,25,0.0030887809886583216
2023-07-27,Base Min-Variance,25,-0.006898080478941167
2023-07-28,Base Min-Variance,25,0.002577229428356281
2023-07-31,Base Min-Variance,25,-0.0040632748797199076
2023-08-01,Base Min-Variance,25,-0.005556964099319998
2023-08-02,Base Min-Variance,25,-0.008774441384653187
2023-08-03,Base Min-Variance,25,-0.006950620352472643
2023-08-04,Base Min-Variance,25,-0.005437962500445172
2023-08-07,Base Min-Variance,25,0.012056065636399283
2023-08-08,Base Min-Variance,25,-0.003796253725794859
2023-08-09,Base Min-Variance,25,0.0022426993027537443
2023-08-10,Base Min-Variance,25,-0.002062432173860126
2023-08-11,Base Min-Variance,25,0.006184238483162923
2023-08-14,Base Min-Variance,25,-0.00044104107978530584
2023-08-15,Base Min-Variance,25,-0.006265016707610517
2023-08-16,Base Min-Variance,25,-0.0026889711921976355
2023-08-17,Base Min-Variance,25,-0.005725687377815987
2023-08-18,Base Min-Variance,25,0.003711533212868012
2023-08-21,Base Min-Variance,25,-0.0029535756879231698
2023-08-22,Base Min-Variance,25,-0.006025860946399461
2023-08-23,Base Min-Variance,25,0.01104785799657884
2023-08-24,Base Min-Variance,25,-0.009585422533768675
2023-08-25,Base Min-Variance,25,0.0025840640627654977
2023-08-28,Base Min-Variance,25,0.002854713101525454
2023-08-29,Base Min-Variance,25,0.005495120946416249
2023-08-30,Base Min-Variance,25,0.0018674140229154022
2023-08-31,Base Min-Variance,25,-0.005022084609726181
2023-09-01,Base Min-Variance,25,0.0003879021226303403
2023-09-05,Base Min-Variance,25,-0.009617509150626372
2023-09-06,Base Min-Variance,25,-0.0025773636631912502
2023-09-07,Base Min-Variance,25,0.006620957954234989
2023-09-08,Base Min-Variance,25,0.0038724501985150945
2023-09-11,Base Min-Variance,25,0.003163521713313766
2023-09-12,Base Min-Variance,25,-0.0012807911811238888
2023-09-13,Base Min-Variance,25,0.00016622552449866058
2023-09-14,Base Min-Variance,25,0.008490436451758608
2023-09-15,Base Min-Variance,25,-0.008894199030701978
2023-09-18,Base Min-Variance,25,0.0007052828152438476
2023-09-19,Base Min-Variance,25,0.00033013935208486925
2023-09-20,Base Min-Variance,25,0.001427604793162353
2023-09-21,Base Min-Variance,25,-0.014006541161071022
2023-09-22,Base Min-Variance,25,-0.0017569698012998493
2023-09-25,Base Min-Variance,25,-0.0010876675257057867
2023-09-26,Base Min-Variance,25,-0.006280577946048688
2023-09-27,Base Min-Variance,25,-0.006273698820689483
2023-09-28,Base Min-Variance,25,0.002432673166635889
2023-09-29,Base Min-Variance,25,-0.005223820924408243
2023-10-02,Base Min-Variance,25,-0.00696487399491935
2023-10-03,Base Min-Variance,25,-0.00783071451387736
2023-10-04,Base Min-Variance,25,0.006149869172286902
2023-10-05,Base Min-Variance,25,-0.008571394536177555
2023-10-06,Base Min-Variance,25,0.0037078392220057147
2023-10-09,Base Min-Variance,25,0.004925306281471856
2023-10-10,Base Min-Variance,25,0.008718704678811076
2023-10-11,Base Min-Variance,25,0.0027877640720940632
2023-10-12,Base Min-Variance,25,-0.0034052856996366083
2023-10-13,Base Min-Variance,25,0.0029099131150556743
2023-10-16,Base Min-Variance,25,0.005696297776558197
2023-10-17,Base Min-Variance,25,0.004339699867958861
2023-10-18,Base Min-Variance,25,-0.007630264344814195
2023-10-19,Base Min-Variance,25,-0.006329975457953029
2023-10-20,Base Min-Variance,25,-0.00012625021668052688
2023-10-23,Base Min-Variance,25,-0.0037808291311012122
2023-10-24,Base Min-Variance,25,0.013701890998062946
2023-10-25,Base Min-Variance,25,-0.0021257941828361675
2023-10-26,Base Min-Variance,25,-0.0019214791396517474
2023-10-27,Base Min-Variance,25,-0.016872431036842144
2023-10-30,Base Min-Variance,25,0.0035052114318827724
2023-10-31,Base Min-Variance,25,0.006020065504403221
2023-11-01,Base Min-Variance,25,0.003770974863402458
2023-11-02,Base Min-Variance,25,0.014660922857073194
2023-11-03,Base Min-Variance,25,0.0017281275483808523
2023-11-06,Base Min-Variance,25,0.000932690781194782
2023-11-07,Base Min-Variance,25,0.0014767104727841747
2023-11-08,Base Min-Variance,25,-0.0008034426445392166
2023-11-09,Base Min-Variance,25,-0.009925694450130905
2023-11-10,Base Min-Variance,25,0.004868452151154857
2023-11-13,Base Min-Variance,25,0.0031667258558572696
2023-11-14,Base Min-Variance,25,0.007513611011460882
2023-11-15,Base Min-Variance,25,0.0034308721237694133
2023-11-16,Base Min-Variance,25,-0.014709784297732996
2023-11-17,Base Min-Variance,25,7.932790972134732e-06
2023-11-20,Base Min-Variance,25,0.004111741807611483
2023-11-21,Base Min-Variance,25,0.003255614661890502
2023-11-22,Base Min-Variance,25,-0.0007534104961498446
2023-11-24,Base Min-Variance,25,0.00444869603295071
2023-11-27,Base Min-Variance,25,0.00046029041577923886
2023-11-28,Base Min-Variance,25,-0.0004033409920124525
2023-11-29,Base Min-Variance,25,-0.001667849693270143
2023-11-30,Base Min-Variance,25,0.008905000750500812
2023-12-01,Base Min-Variance,25,0.003058587401504484
2023-12-04,Base Min-Variance,25,0.00132595303820926
2023-12-05,Base Min-Variance,25,0.0030378791979503526
2023-12-06,Base Min-Variance,25,-0.0030399302099085993
2023-12-07,Base Min-Variance,25,0.00021902455163836038
2023-12-08,Base Min-Variance,25,-0.0021643530860300853
2023-12-11,Base Min-Variance,25,0.006513031136075842
2023-12-12,Base Min-Variance,25,0.0037607756870400434
2023-12-13,Base Min-Variance,25,0.014923651194991991
2023-12-14,Base Min-Variance,25,-0.0030966179315325302
2023-12-15,Base Min-Variance,25,-0.004302005768415782
2023-12-18,Base Min-Variance,25,0.003781290237656652
2023-12-19,Base Min-Variance,25,0.00395188268822237
2023-12-20,Base Min-Variance,25,-0.01302110844444349
2023-12-21,Base Min-Variance,25,0.007634028637155075
2023-12-22,Base Min-Variance,25,0.006568779143998047
2023-12-26,Base Min-Variance,25,0.003272792780559825
2023-12-27,Base Min-Variance,25,0.0037190068314369093
2023-12-28,Base Min-Variance,25,0.0019180217049502815
2023-12-29,Base Min-Variance,25,-0.00027458139715278514
2021-01-04,Base Min-Variance,50,0.0027225001381844098
2021-01-05,Base Min-Variance,50,0.0012514860281845654
2021-01-06,Base Min-Variance,50,0.006354059269710012
2021-01-07,Base Min-Variance,50,0.006377463363423082
2021-01-08,Base Min-Variance,50,-0.0027210752869220485
2021-01-11,Base Min-Variance,50,4.2743055984808404e-07
2021-01-12,Base Min-Variance,50,0.0007854960449277587
2021-01-13,Base Min-Variance,50,-0.001519223539472583
2021-01-14,Base Min-Variance,50,0.004143899158261466
2021-01-15,Base Min-Variance,50,-0.004771704456534104
2021-01-19,Base Min-Variance,50,0.010897787412164047
2021-01-20,Base Min-Variance,50,0.015078393601033616
2021-01-21,Base Min-Variance,50,-0.009668493649084862
2021-01-22,Base Min-Variance,50,-0.000870345824739046
2021-01-25,Base Min-Variance,50,0.0038294842596522413
2021-01-26,Base Min-Variance,50,-0.0026775109336415123
2021-01-27,Base Min-Variance,50,-0.021155801930376757
2021-01-28,Base Min-Variance,50,0.00039098230261080784
2021-01-29,Base Min-Variance,50,-0.009691178143303992
2021-02-01,Base Min-Variance,50,0.0008412015734008062
2021-02-02,Base Min-Variance,50,0.006313404696549481
2021-02-03,Base Min-Variance,50,-0.002835655815127383
2021-02-04,Base Min-Variance,50,0.0021894634604123515
2021-02-05,Base Min-Variance,50,0.014585814804830375
2021-02-08,Base Min-Variance,50,0.0029479257949262417
2021-02-09,Base Min-Variance,50,-0.00129692573260502
2021-02-10,Base Min-Variance,50,-0.0069299043661116555
2021-02-11,Base Min-Variance,50,-0.005043822421610798
2021-02-12,Base Min-Variance,50,0.004238322700759904
2021-02-16,Base Min-Variance,50,-0.009696464119543818
2021-02-17,Base Min-Variance,50,0.00673565099072186
2021-02-18,Base Min-Variance,50,-0.009763406235186518
2021-02-19,Base Min-Variance,50,-0.007689143458152974
2021-02-22,Base Min-Variance,50,0.001675635955607858
2021-02-23,Base Min-Variance,50,-0.006597228049024441
2021-02-24,Base Min-Variance,50,-0.0002045112418909644
2021-02-25,Base Min-Variance,50,-0.008819737079818302
2021-02-26,Base Min-Variance,50,-0.017495979588488066
2021-03-01,Base Min-Variance,50,0.008489795462360582
2021-03-02,Base Min-Variance,50,0.0050889776077307144
2021-03-03,Base Min-Variance,50,-0.013156512529758241
2021-03-04,Base Min-Variance,50,-0.0028007475104767413
2021-03-05,Base Min-Variance,50,0.015481873238384543
2021-03-08,Base Min-Variance,50,-0.00500816607628339
2021-03-09,Base Min-Variance,50,0.006923247764897365
2021-03-10,Base Min-Variance,50,0.009303625518426891
2021-03-11,Base Min-Variance,50,-0.0004055662252030693
2021-03-12,Base Min-Variance,50,0.005082910007558607
2021-03-15,Base Min-Variance,50,0.014040113550352484
2021-03-16,Base Min-Variance,50,0.005157878787640845
2021-03-17,Base Min-Variance,50,-0.009703448530996202
2021-03-18,Base Min-Variance,50,-0.007645060951615141
2021-03-19,Base Min-Variance,50,-0.0027450325453964412
2021-03-22,Base Min-Variance,50,0.009211284052794923
2021-03-23,Base Min-Variance,50,-0.00010576838177591905
2021-03-24,Base Min-Variance,50,-0.006182208148431467
2021-03-25,Base Min-Variance,50,0.0023882779285349853
2021-03-26,Base Min-Variance,50,0.01736174204833819
2021-03-29,Base Min-Variance,50,0.010903648017203215
2021-03-30,Base Min-Variance,50,-0.009540340738859888
2021-03-31,Base Min-Variance,50,0.0013422172545206716
2021-04-01,Base Min-Variance,50,0.006884751243321388
2021-04-05,Base Min-Variance,50,0.011247715511014344
2021-04-06,Base Min-Variance,50,0.0002920454357842379
2021-04-07,Base Min-Variance,50,-0.0007580535937793091
2021-04-08,Base Min-Variance,50,-0.0003394525781473363
2021-04-09,Base Min-Variance,50,0.0036309873652749756
2021-04-12,Base Min-Variance,50,0.0013958784636895181
2021-04-13,Base Min-Variance,50,0.0023664029267610335
2021-04-14,Base Min-Variance,50,-0.002812789078208779
2021-04-15,Base Min-Variance,50,0.007397136009558206
2021-04-16,Base Min-Variance,50,0.0016171956844168182
2021-04-19,Base Min-Variance,50,-0.0008252824751908089
2021-04-20,Base Min-Variance,50,0.005707019443515803
2021-04-21,Base Min-Variance,50,0.004919950532009312
2021-04-22,Base Min-Variance,50,0.0010767505633644207
2021-04-23,Base Min-Variance,50,0.002653817854619936
2021-04-26,Base Min-Variance,50,-0.006496650884104578
2021-04-27,Base Min-Variance,50,-0.00510933494786127
2021-04-28,Base Min-Variance,50,-0.0002392895121344613
2021-04-29,Base Min-Variance,50,0.008338349685934212
2021-04-30,Base Min-Variance,50,-0.0013468367262264764
2021-05-03,Base Min-Variance,50,0.006933374262399828
2021-05-04,Base Min-Variance,50,-0.0044785952593492245
2021-05-05,Base Min-Variance,50,0.002231917384692659
2021-05-06,Base Min-Variance,50,0.0070540654273317455
2021-05-07,Base Min-Variance,50,0.0010114623044069305
2021-05-10,Base Min-Variance,50,0.005004330201895753
2021-05-11,Base Min-Variance,50,-0.008741003509646397
2021-05-12,Base Min-Variance,50,-0.013620847514958607
2021-05-13,Base Min-Variance,50,0.012113860874667216
2021-05-14,Base Min-Variance,50,0.002860584436575069
2021-05-17,Base Min-Variance,50,-0.001241002242700377
2021-05-18,Base Min-Variance,50,-0.004357025789158653
2021-05-19,Base Min-Variance,50,0.0003469429723296891
2021-05-20,Base Min-Variance,50,0.010070668291415681
2021-05-21,Base Min-Variance,50,-0.0017313005914778995
2021-05-24,Base Min-Variance,50,-0.0014867974503059266
2021-05-25,Base Min-Variance,50,-0.0055930285998839115
2021-05-26,Base Min-Variance,50,0.0008206279989150102
2021-05-27,Base Min-Variance,50,-0.004471106753983708
2021-05-28,Base Min-Variance,50,0.0014889068427626614
2021-06-01,Base Min-Variance,50,-0.004859420018101124
2021-06-02,Base Min-Variance,50,0.0012113258575854812
2021-06-03,Base Min-Variance,50,0.00402098605167805
2021-06-04,Base Min-Variance,50,0.006029136133364593
2021-06-07,Base Min-Variance,50,-0.004168934281336777
2021-06-08,Base Min-Variance,50,-0.005446012937681223
2021-06-09,Base Min-Variance,50,0.00498660315317103
2021-06-10,Base Min-Variance,50,0.008451343311155605
2021-06-11,Base Min-Variance,50,0.001946454738785832
2021-06-14,Base Min-Variance,50,0.00038195118138956656
2021-06-15,Base Min-Variance,50,-0.004490017709589892
2021-06-16,Base Min-Variance,50,-0.010757331927752979
2021-06-17,Base Min-Variance,50,-0.00024804972033309056
2021-06-18,Base Min-Variance,50,-0.010641010246532048
2021-06-21,Base Min-Variance,50,0.010318467088858084
2021-06-22,Base Min-Variance,50,-0.0009918204053804727
2021-06-23,Base Min-Variance,50,-0.007292780032489066
2021-06-24,Base Min-Variance,50,0.005091347083247168
2021-06-25,Base Min-Variance,50,0.01128974549888372
2021-06-28,Base Min-Variance,50,0.0019966030290004336
2021-06-29,Base Min-Variance,50,-0.002865202146612789
2021-06-30,Base Min-Variance,50,0.007322584665462299
2021-07-01,Base Min-Variance,50,0.0026178700540743643
2021-07-02,Base Min-Variance,50,0.005052686190572334
2021-07-06,Base Min-Variance,50,-0.0021100667854927462
2021-07-07,Base Min-Variance,50,0.002326586624364352
2021-07-08,Base Min-Variance,50,-0.00484779591788044
2021-07-09,Base Min-Variance,50,0.0067872894504550614
2021-07-12,Base Min-Variance,50,0.002130871859007279
2021-07-13,Base Min-Variance,50,-0.0026923889785028725
2021-07-14,Base Min-Variance,50,0.004137033267449091
2021-07-15,Base Min-Variance,50,0.0015419909471938423
2021-07-16,Base Min-Variance,50,-0.0013487491205565983
2021-07-19,Base Min-Variance,50,-0.013677055681203556
2021-07-20,Base Min-Variance,50,0.005391369428302573
2021-07-21,Base Min-Variance,50,-0.0018420035125994183
2021-07-22,Base Min-Variance,50,-0.00011143387645037965
2021-07-23,Base Min-Variance,50,0.010255431936296331
2021-07-26,Base Min-Variance,50,0.001043348496164395
2021-07-27,Base Min-Variance,50,0.0012202392985007286
2021-07-28,Base Min-Variance,50,-0.0011596537920751508
2021-07-29,Base Min-Variance,50,-0.0005923426380379801
2021-07-30,Base Min-Variance,50,-0.002789150917426435
2021-08-02,Base Min-Variance,50,-0.00190481915125342
2021-08-03,Base Min-Variance,50,0.0005824077720648496
2021-08-04,Base Min-Variance,50,-0.008156314266340402
2021-08-05,Base Min-Variance,50,0.004514888417136736
2021-08-06,Base Min-Variance,50,-0.0011982446286903398
2021-08-09,Base Min-Variance,50,0.0009949059875671669
2021-08-10,Base Min-Variance,50,0.004573769521081577
2021-08-11,Base Min-Variance,50,0.0042064862793051334
2021-08-12,Base Min-Variance,50,0.002657419971270622
2021-08-13,Base Min-Variance,50,0.003898441904124698
2021-08-16,Base Min-Variance,50,0.006749068945524761
2021-08-17,Base Min-Variance,50,0.002725033180190969
2021-08-18,Base Min-Variance,50,-0.010885573660783698
2021-08-19,Base Min-Variance,50,0.0015623150601576433
2021-08-20,Base Min-Variance,50,0.003927079738200677
2021-08-23,Base Min-Variance,50,-0.0016163466226120531
2021-08-24,Base Min-Variance,50,-0.005277917296298359
2021-08-25,Base Min-Variance,50,-0.0035141131426849495
2021-08-26,Base Min-Variance,50,-0.00615528035130341
2021-08-27,Base Min-Variance,50,0.0017126293225343567
2021-08-30,Base Min-Variance,50,0.0038412469800213887
2021-08-31,Base Min-Variance,50,0.0036411888184704365
2021-09-01,Base Min-Variance,50,0.000746517066743596
2021-09-02,Base Min-Variance,50,0.006263904282801952
2021-09-03,Base Min-Variance,50,-0.0011143250511728424
2021-09-07,Base Min-Variance,50,-0.013703310098045447
2021-09-08,Base Min-Variance,50,0.004249909767384022
2021-09-09,Base Min-Variance,50,-0.011057104548063957
2021-09-10,Base Min-Variance,50,-0.0074264981173478295
2021-09-13,Base Min-Variance,50,-0.0003560585315870784
2021-09-14,Base Min-Variance,50,-0.0056752789371385115
2021-09-15,Base Min-Variance,50,0.0028667171162233655
2021-09-16,Base Min-Variance,50,-0.004637136705538077
2021-09-17,Base Min-Variance,50,-0.00787158848966578
2021-09-20,Base Min-Variance,50,-0.009112502382195008
2021-09-21,Base Min-Variance,50,-0.004185141582473053
2021-09-22,Base Min-Variance,50,0.00038817317520234044
2021-09-23,Base Min-Variance,50,0.0031936186077835406
2021-09-24,Base Min-Variance,50,-0.00262970893672168
2021-09-27,Base Min-Variance,50,-0.003332621581023341
2021-09-28,Base Min-Variance,50,-0.005486741639929025
2021-09-29,Base Min-Variance,50,0.008649871545361256
2021-09-30,Base Min-Variance,50,-0.009410545554781503
2021-10-01,Base Min-Variance,50,0.013375804246547785
2021-10-04,Base Min-Variance,50,0.002519389149286928
2021-10-05,Base Min-Variance,50,0.0007847620739257468
2021-10-06,Base Min-Variance,50,0.0023317872973472385
2021-10-07,Base Min-Variance,50,0.00865759565351592
2021-10-08,Base Min-Variance,50,-0.0052233684623567474
2021-10-11,Base Min-Variance,50,-0.008764320448290012
2021-10-12,Base Min-Variance,50,-0.0007742561423226275
2021-10-13,Base Min-Variance,50,0.0006848493146035396
2021-10-14,Base Min-Variance,50,0.008794588010921298
2021-10-15,Base Min-Variance,50,-0.0007256119885512487
2021-10-18,Base Min-Variance,50,-0.001513467898684959
2021-10-19,Base Min-Variance,50,0.013456689097559111
2021-10-20,Base Min-Variance,50,0.010322408951310941
2021-10-21,Base Min-Variance,50,0.005705441313700872
2021-10-22,Base Min-Variance,50,0.0025778629711692338
2021-10-25,Base Min-Variance,50,0.004506049360775089
2021-10-26,Base Min-Variance,50,8.569941182759357e-05
2021-10-27,Base Min-Variance,50,-0.010880449583746624
2021-10-28,Base Min-Variance,50,0.01833432062944098
2021-10-29,Base Min-Variance,50,-0.000714954117773929
2021-11-01,Base Min-Variance,50,0.004313837574195103
2021-11-02,Base Min-Variance,50,0.004701857507489891
2021-11-03,Base Min-Variance,50,6.35726858771768e-05
2021-11-04,Base Min-Variance,50,0.0006963582689056172
2021-11-05,Base Min-Variance,50,-0.012395876434406271
2021-11-08,Base Min-Variance,50,0.0019239526720446823
2021-11-09,Base Min-Variance,50,0.000519229006147375
2021-11-10,Base Min-Variance,50,0.0002331208165627681
2021-11-11,Base Min-Variance,50,0.00255952003220124
2021-11-12,Base Min-Variance,50,0.0024407878397907775
2021-11-15,Base Min-Variance,50,-0.0026452884586256197
2021-11-16,Base Min-Variance,50,-0.004705933817754349
2021-11-17,Base Min-Variance,50,-0.0028685388855900443
2021-11-18,Base Min-Variance,50,-0.0018352015888577766
2021-11-19,Base Min-Variance,50,-0.007804072963634876
2021-11-22,Base Min-Variance,50,0.0034862654127194048
2021-11-23,Base Min-Variance,50,0.006341248285938353
2021-11-24,Base Min-Variance,50,-0.00033538753276368574
2021-11-26,Base Min-Variance,50,-0.014745403805148364
2021-11-29,Base Min-Variance,50,0.00022401966034763768
2021-11-30,Base Min-Variance,50,-0.021854913153537582
2021-12-01,Base Min-Variance,50,-0.012522541705078705
2021-12-02,Base Min-Variance,50,0.014123400977474016
2021-12-03,Base Min-Variance,50,0.008907798823130766
2021-12-06,Base Min-Variance,50,0.010419162761685648
2021-12-07,Base Min-Variance,50,0.002954772421693022
2021-12-08,Base Min-Variance,50,0.0008965180888738326
2021-12-09,Base Min-Variance,50,-0.002854024225597911
2021-12-10,Base Min-Variance,50,0.007727179781168043
2021-12-13,Base Min-Variance,50,0.005211988123112682
2021-12-14,Base Min-Variance,50,-0.0004147321967467299
2021-12-15,Base Min-Variance,50,0.012979500114023943
2021-12-16,Base Min-Variance,50,0.010126487461173986
2021-12-17,Base Min-Variance,50,-0.012276646370379347
2021-12-20,Base Min-Variance,50,0.0021549446627410853
2021-12-21,Base Min-Variance,50,0.0031213570650222887
2021-12-22,Base Min-Variance,50,0.006509465888324111
2021-12-23,Base Min-Variance,50,0.0015944915690745162
2021-12-27,Base Min-Variance,50,0.01048576001686605
2021-12-28,Base Min-Variance,50,0.004377226546026743
2021-12-29,Base Min-Variance,50,0.0011579806094931542
2021-12-30,Base Min-Variance,50,0.0007047534774302709
2021-12-31,Base Min-Variance,50,-0.0011030377235299422
2022-01-03,Base Min-Variance,50,0.0015293868885163813
2022-01-04,Base Min-Variance,50,-0.0004006162177033984
2022-01-05,Base Min-Variance,50,-0.0018153998452577504
2022-01-06,Base Min-Variance,50,-0.003994627671029646
2022-01-07,Base Min-Variance,50,0.004618663552446526
2022-01-10,Base Min-Variance,50,-0.0009728365542533801
2022-01-11,Base Min-Variance,50,0.003541751475965657
2022-01-12,Base Min-Variance,50,0.0009638582352580042
2022-01-13,Base Min-Variance,50,-0.0018534565678950583
2022-01-14,Base Min-Variance,50,-0.002205944529522977
2022-01-18,Base Min-Variance,50,-0.008924920031650973
2022-01-19,Base Min-Variance,50,-0.0004268541162155356
2022-01-20,Base Min-Variance,50,-0.010924251877419487
2022-01-21,Base Min-Variance,50,-0.004696305169182634
2022-01-24,Base Min-Variance,50,-0.005276024835807144
2022-01-25,Base Min-Variance,50,-0.004585169690872203
2022-01-26,Base Min-Variance,50,-0.016668026394822597
2022-01-27,Base Min-Variance,50,0.0007130771553914629
2022-01-28,Base Min-Variance,50,0.015527408423969422
2022-01-31,Base Min-Variance,50,0.010207336026165394
2022-02-01,Base Min-Variance,50,-0.004110235338960813
2022-02-02,Base Min-Variance,50,0.011309092688341177
2022-02-03,Base Min-Variance,50,-0.005939971592022225
2022-02-04,Base Min-Variance,50,-0.0036480380535809233
2022-02-07,Base Min-Variance,50,-0.000917240805364331
2022-02-08,Base Min-Variance,50,-0.0013115220117540236
2022-02-09,Base Min-Variance,50,0.006569468695282247
2022-02-10,Base Min-Variance,50,-0.01732958037552027
2022-02-11,Base Min-Variance,50,-0.0029267431369964392
2022-02-14,Base Min-Variance,50,-0.007886639215132602
2022-02-15,Base Min-Variance,50,0.002182219127899861
2022-02-16,Base Min-Variance,50,-0.00181735712940299
2022-02-17,Base Min-Variance,50,-0.0068746929878200965
2022-02-18,Base Min-Variance,50,-0.005455785220824798
2022-02-22,Base Min-Variance,50,-0.004081844169129222
2022-02-23,Base Min-Variance,50,-0.0024722526045882647
2022-02-24,Base Min-Variance,50,-0.0012240941612371558
2022-02-25,Base Min-Variance,50,0.026227194647216352
2022-02-28,Base Min-Variance,50,-0.004812575947377398
2022-03-01,Base Min-Variance,50,-0.0031692074653453363
2022-03-02,Base Min-Variance,50,0.012089448100638
2022-03-03,Base Min-Variance,50,0.008543611165453406
2022-03-04,Base Min-Variance,50,0.007157214936323371
2022-03-07,Base Min-Variance,50,-0.008161668607165717
2022-03-08,Base Min-Variance,50,-0.013211012630403566
2022-03-09,Base Min-Variance,50,0.0035566778423643513
2022-03-10,Base Min-Variance,50,0.002426569707731285
2022-03-11,Base Min-Variance,50,-0.005152264605752521
2022-03-14,Base Min-Variance,50,-0.00477227399732939
2022-03-15,Base Min-Variance,50,0.006298345965603988
2022-03-16,Base Min-Variance,50,0.0049504814221363845
2022-03-17,Base Min-Variance,50,0.01127150642772686
2022-03-18,Base Min-Variance,50,0.003046590568629544
2022-03-21,Base Min-Variance,50,0.002880397510318055
2022-03-22,Base Min-Variance,50,0.004123123405761134
2022-03-23,Base Min-Variance,50,-0.008894657667873318
2022-03-24,Base Min-Variance,50,0.006309097018035577
2022-03-25,Base Min-Variance,50,0.008731460153221043
2022-03-28,Base Min-Variance,50,0.00524940880523064
2022-03-29,Base Min-Variance,50,0.012390011076489552
2022-03-30,Base Min-Variance,50,0.0010164419042298142
2022-03-31,Base Min-Variance,50,-0.008766795720247793
2022-04-01,Base Min-Variance,50,0.008400821385667381
2022-04-04,Base Min-Variance,50,0.0027840579866819024
2022-04-05,Base Min-Variance,50,-0.004462149959651933
2022-04-06,Base Min-Variance,50,0.011259143458010658
2022-04-07,Base Min-Variance,50,0.003578391238532521
2022-04-08,Base Min-Variance,50,0.007296088473516785
2022-04-11,Base Min-Variance,50,-0.014386800604621951
2022-04-12,Base Min-Variance,50,0.0027874214875345826
2022-04-13,Base Min-Variance,50,0.006155102444402793
2022-04-14,Base Min-Variance,50,0.0018413405373970283
2022-04-18,Base Min-Variance,50,-0.004371394787454246
2022-04-19,Base Min-Variance,50,0.008257230978954448
2022-04-20,Base Min-Variance,50,0.003071047047478956
2022-04-21,Base Min-Variance,50,-0.01025737141819861
2022-04-22,Base Min-Variance,50,-0.016059865432893897
2022-04-25,Base Min-Variance,50,-0.0014058182837433635
2022-04-26,Base Min-Variance,50,-0.01569106544352399
2022-04-27,Base Min-Variance,50,-0.0027980825510855686
2022-04-28,Base Min-Variance,50,0.015464827501521044
2022-04-29,Base Min-Variance,50,-0.031218128500039032
2022-05-02,Base Min-Variance,50,-0.0005456987737373122
2022-05-03,Base Min-Variance,50,0.0027461439144315525
2022-05-04,Base Min-Variance,50,0.024532598196133126
2022-05-05,Base Min-Variance,50,-0.015069809297406311
2022-05-06,Base Min-Variance,50,-0.005731463315440934
2022-05-09,Base Min-Variance,50,-0.014295402887431651
2022-05-10,Base Min-Variance,50,-0.007928114940398818
2022-05-11,Base Min-Variance,50,0.006455834057745873
2022-05-12,Base Min-Variance,50,0.007370014095905562
2022-05-13,Base Min-Variance,50,0.009769334135601226
2022-05-16,Base Min-Variance,50,0.00634017800910891
2022-05-17,Base Min-Variance,50,-0.002739941834172129
2022-05-18,Base Min-Variance,50,-0.02344816207379216
2022-05-19,Base Min-Variance,50,-0.0048450097440058465
2022-05-20,Base Min-Variance,50,0.003076674876540186
2022-05-23,Base Min-Variance,50,0.016554774533871473
2022-05-24,Base Min-Variance,50,0.009987650447269784
2022-05-25,Base Min-Variance,50,0.005496842308160931
2022-05-26,Base Min-Variance,50,0.005152365581872333
2022-05-27,Base Min-Variance,50,0.010507438909755036
2022-05-31,Base Min-Variance,50,-0.009315949689009024
2022-06-01,Base Min-Variance,50,-0.006726199080572993
2022-06-02,Base Min-Variance,50,0.002997783858974089
2022-06-03,Base Min-Variance,50,-0.005348667655786532
2022-06-06,Base Min-Variance,50,-0.004542720570431123
2022-06-07,Base Min-Variance,50,0.0077525548292872734
2022-06-08,Base Min-Variance,50,-0.009602924775016463
2022-06-09,Base Min-Variance,50,-0.022797682706028922
2022-06-10,Base Min-Variance,50,-0.009661629037634276
2022-06-13,Base Min-Variance,50,-0.03242757771380633
2022-06-14,Base Min-Variance,50,-0.013638485865044627
2022-06-15,Base Min-Variance,50,0.0028971874867348736
2022-06-16,Base Min-Variance,50,-0.00768116282489936
2022-06-17,Base Min-Variance,50,-0.0042320953786688115
2022-06-21,Base Min-Variance,50,0.02267812189377772
2022-06-22,Base Min-Variance,50,0.0034341910191064058
2022-06-23,Base Min-Variance,50,0.013133130333360983
2022-06-24,Base Min-Variance,50,0.013968097206585461
2022-06-27,Base Min-Variance,50,-0.0029267139515125364
2022-06-28,Base Min-Variance,50,-0.009034613066923082
2022-06-29,Base Min-Variance,50,0.0007074118014105467
2022-06-30,Base Min-Variance,50,-0.007514254460922772
2022-07-01,Base Min-Variance,50,0.014215161481571485
2022-07-05,Base Min-Variance,50,-0.003676755501736755
2022-07-06,Base Min-Variance,50,0.0014689119190931929
2022-07-07,Base Min-Variance,50,0.0023397652584228874
2022-07-08,Base Min-Variance,50,-0.0028577932121188407
2022-07-11,Base Min-Variance,50,-7.005607030932971e-05
2022-07-12,Base Min-Variance,50,-0.005704596022597816
